-5.105011121666667	7.954
-5.088485401666667	7.951
-5.072222025	7.947
-5.055867888333334	7.943
-5.0393269300000005	7.939
-5.023053041666667	7.935
-5.006532945	7.931
-4.990068605	7.928
-4.973790395	7.924
-4.957276986666667	7.922
-4.9409841750000005	7.917
-4.924474301666667	7.915
-4.908176565000001	7.911
-4.891608491666667	7.909
-4.875300703333334	7.906
-4.859012598333334	7.903
-4.842527761666667	7.899
-4.826003588333334	7.896
-4.809719118333334	7.892
-4.793193181666667	7.889
-4.776932798333334	7.887
-4.760430915000001	7.884
-4.743913623333333	7.881
-4.727655236666667	7.877
-4.711363865	7.875
-4.694823051666667	7.873
-4.678544646666667	7.872
-4.6619877516666675	7.868
-4.645709283333334	7.866
-4.629192171666667	7.863
-4.612946876666667	7.861
-4.596410421666667	7.858
-4.579920826666667	7.855
-4.563718736666667	7.853
-4.547192225	7.85
-4.530680080000001	7.849
-4.514418200000001	7.848
-4.497903138333333	7.846
-4.481645003333334	7.844
-4.465114616666667	7.841
-4.448403701666667	7.84
-4.432358931666667	7.838
-4.415860820000001	7.836
-4.399569773333334	7.833
-4.383050091666667	7.831
-4.366798616666667	7.83
-4.35025405	7.828
-4.33385463	7.826
-4.317364563333333	7.825
-4.298561326666667	7.823
-4.282087611666667	7.822
-4.2680404066666675	7.82
-4.2519046183333336	7.818
-4.235591483333334	7.817
-4.2190735833333335	7.815
-4.202700883333334	7.813
-4.186140386666667	7.811
-4.169838611666667	7.811
-4.153547233333334	7.809
-4.137032256666667	7.808
-4.120763188333334	7.807
-4.104203883333334	7.807
-4.087927455000001	7.806
-4.07138892	7.804
-4.055113363333334	7.802
-4.038539285000001	7.799
-4.022287188333333	7.797
-4.0057376766666675	7.796
-3.989459036666667	7.794
-3.9729091800000003	7.792
-3.9566309733333336	7.79
-3.9401082933333336	7.787
-3.9238429250000006	7.786
-3.907330261666667	7.784
-3.8908133750000005	7.783
-3.8745389833333337	7.781
-3.858031856666667	7.78
-3.8417863883333334	7.78
-3.825263046666667	7.777
-3.809003651666667	7.776
-3.7924725483333335	7.775
-3.775962801666667	7.775
-3.7596850916666673	7.774
-3.743416465	7.772
-3.726920576666667	7.77
-3.710389196666667	7.768
-3.694111518333334	7.766
-3.677595628333334	7.765
-3.661335181666667	7.764
-3.6448060133333335	7.764
-3.628543605	7.762
-3.6120098733333337	7.762
-3.5957228350000006	7.76
-3.579222006666667	7.759
-3.5627374583333333	7.758
-3.5464290683333335	7.757
-3.5298752350000004	7.757
-3.513631065	7.757
-3.497092811666667	7.755
-3.4808297700000006	7.753
-3.464290816666667	7.751
-3.448054506666667	7.75
-3.4315269033333338	7.75
-3.415256316666667	7.75
-3.398694546666667	7.749
-3.3823306950000003	7.748
-3.3659340283333337	7.747
-3.3493879616666673	7.746
-3.3331213900000005	7.745
-3.3168195516666668	7.744
-3.3003037550000003	7.744
-3.2838042633333338	7.744
-3.267532986666667	7.743
-3.2510176433333333	7.742
-3.2347487700000004	7.742
-3.2182501216666672	7.742
-3.2019710250000006	7.741
-3.185447176666667	7.739
-3.169198081666667	7.739
-3.1526758200000007	7.739
-3.1361677933333336	7.739
-3.1199119700000004	7.739
-3.1033825583333337	7.738
-3.0871220566666673	7.738
-3.070563921666667	7.737
-3.054311101666667	7.737
-3.0377745400000005	7.736
-3.0212562333333337	7.736
-3.0049524983333336	7.734
-2.9886903966666667	7.733
-2.9721159583333336	7.733
-2.9558702500000003	7.734
-2.9393550483333337	7.733
-2.922830545	7.732
-2.90654605	7.732
-2.890053258333334	7.731
-2.8738124750000007	7.731
-2.8572961683333338	7.73
-2.8407615500000003	7.73
-2.824484816666667	7.731
-2.808220883333334	7.729
-2.791715896666667	7.728
-2.7752036916666674	7.727
-2.7589546733333337	7.727
-2.742425468333334	7.726
-2.726133838333334	7.726
-2.709596883333334	7.727
-2.693310296666667	7.727
-2.6768077683333336	7.727
-2.660283001666667	7.727
-2.6440323033333337	7.726
-2.627733158333334	7.725
-2.611205125	7.723
-2.5946818150000004	7.723
-2.578414323333334	7.723
-2.5618931483333336	7.724
-2.5455986833333335	7.724
-2.529082238333334	7.724
-2.512797166666667	7.724
-2.4963124083333335	7.724
-2.479977391666667	7.723
-2.4636121350000004	7.723
-2.447040405	7.722
-2.430730743333334	7.722
-2.414226356666667	7.722
-2.397953085	7.721
-2.381422816666667	7.722
-2.365174726666667	7.723
-2.3486614183333336	7.723
-2.3324152533333335	7.724
-2.315891788333334	7.724
-2.2993784550000003	7.723
-2.2831292833333334	7.723
-2.266604146666667	7.722
-2.2503680950000002	7.721
-2.233830581666667	7.722
-2.2173232850000004	7.722
-2.2010698033333336	7.722
-2.1845510533333337	7.72
-2.1683180450000004	7.72
-2.151802681666667	7.72
-2.1355245600000003	7.721
-2.119005343333334	7.722
-2.102727665	7.723
-2.086194901666667	7.722
-2.069673538333334	7.721
-2.053404906666667	7.72
-2.0371372733333333	7.72
-2.0205994116666672	7.72
-2.0040825250000007	7.72
-1.9877939500000004	7.721
-1.9712768483333338	7.721
-1.9549967333333336	7.72
-1.9384383216666672	7.719
-1.922208541666667	7.719
-1.905678728333334	7.72
-1.8894014233333336	7.722
-1.8728721233333334	7.723
-1.8566005650000004	7.721
-1.8400475233333338	7.72
-1.8237714733333337	7.719
-1.807184476666667	7.719
-1.7908991416666669	7.718
-1.774363561666667	7.719
-1.7580540850000004	7.719
-1.7417905966666671	7.718
-1.7252303983333337	7.717
-1.708786411666667	7.718
-1.692467361666667	7.718
-1.6760613500000003	7.718
-1.6596875833333335	7.718
