XY
	CURVE1 (new-5mmolar-15btmapaq-CV-nitrogen-1000mvps.DTA)[BKS]		CURVE2 (new-5mmolar-15btmapaq-CV-nitrogen-1000mvps.DTA)[BKS]
-2.725e-001	-8.995e-006		
-2.766e-001	-1.032e-005		
-2.805e-001	-8.722e-006		
-2.845e-001	-7.960e-006		
-2.885e-001	-8.793e-006		
-2.925e-001	-9.958e-006		
-2.965e-001	-9.093e-006		
-3.006e-001	-8.165e-006		
-3.045e-001	-8.681e-006		
-3.085e-001	-9.909e-006		
-3.125e-001	-9.459e-006		
-3.165e-001	-8.334e-006		
-3.205e-001	-8.389e-006		
-3.245e-001	-1.002e-005		
-3.285e-001	-9.879e-006		
-3.325e-001	-8.522e-006		
-3.365e-001	-8.694e-006		
-3.405e-001	-1.009e-005		
-3.445e-001	-1.046e-005		
-3.485e-001	-9.208e-006		
-3.525e-001	-8.998e-006		
-3.565e-001	-1.056e-005		
-3.605e-001	-1.146e-005		
-3.645e-001	-1.022e-005		
-3.685e-001	-1.008e-005		
-3.725e-001	-1.118e-005		
-3.764e-001	-1.262e-005		
-3.804e-001	-1.147e-005		
-3.844e-001	-1.084e-005		
-3.884e-001	-1.197e-005		
-3.925e-001	-1.335e-005		
-3.964e-001	-1.274e-005		
-4.004e-001	-1.215e-005		
-4.044e-001	-1.278e-005		
-4.084e-001	-1.422e-005		
-4.124e-001	-1.381e-005		
-4.164e-001	-1.304e-005		
-4.204e-001	-1.332e-005		
-4.244e-001	-1.531e-005		
-4.284e-001	-1.530e-005		
-4.324e-001	-1.397e-005		
-4.364e-001	-1.439e-005		
-4.404e-001	-1.608e-005		
-4.444e-001	-1.645e-005		
-4.484e-001	-1.533e-005		
-4.524e-001	-1.509e-005		
-4.564e-001	-1.677e-005		
-4.604e-001	-1.792e-005		
-4.643e-001	-1.669e-005		
-4.684e-001	-1.643e-005		
-4.724e-001	-1.774e-005		
-4.764e-001	-1.919e-005		
-4.804e-001	-1.801e-005		
-4.843e-001	-1.743e-005		
-4.883e-001	-1.862e-005		
-4.923e-001	-2.017e-005		
-4.963e-001	-1.950e-005		
-5.003e-001	-1.909e-005		
-5.043e-001	-1.995e-005		
-5.083e-001	-2.171e-005		
-5.123e-001	-2.174e-005		
-5.163e-001	-2.148e-005		
-5.203e-001	-2.224e-005		
-5.243e-001	-2.493e-005		
-5.283e-001	-2.584e-005		
-5.323e-001	-2.550e-005		
-5.363e-001	-2.722e-005		
-5.403e-001	-3.036e-005		
-5.443e-001	-3.234e-005		
-5.483e-001	-3.307e-005		
-5.523e-001	-3.516e-005		
-5.563e-001	-3.932e-005		
-5.602e-001	-4.297e-005		
-5.642e-001	-4.500e-005		
-5.682e-001	-4.822e-005		
-5.723e-001	-5.340e-005		
-5.762e-001	-5.914e-005		
-5.802e-001	-6.270e-005		
-5.842e-001	-6.707e-005		
-5.882e-001	-7.404e-005		
-5.922e-001	-8.154e-005		
-5.962e-001	-8.803e-005		
-6.002e-001	-9.516e-005		
-6.041e-001	-1.045e-004		
-6.082e-001	-1.154e-004		
-6.121e-001	-1.257e-004		
-6.161e-001	-1.366e-004		
-6.200e-001	-1.498e-004		
-6.241e-001	-1.655e-004		
-6.280e-001	-1.807e-004		
-6.320e-001	-1.961e-004		
-6.359e-001	-2.137e-004		
-6.399e-001	-2.340e-004		
-6.442e-001	-2.572e-004		
-6.482e-001	-2.764e-004		
-6.522e-001	-2.968e-004		
-6.562e-001	-3.197e-004		
-6.602e-001	-3.416e-004		
-6.642e-001	-3.617e-004		
-6.681e-001	-3.817e-004		
-6.722e-001	-4.029e-004		
-6.762e-001	-4.240e-004		
-6.801e-001	-4.415e-004		
-6.841e-001	-4.579e-004		
-6.881e-001	-4.748e-004		
-6.921e-001	-4.911e-004		
-6.961e-001	-5.032e-004		
-7.001e-001	-5.141e-004		
-7.041e-001	-5.243e-004		
-7.081e-001	-5.340e-004		
-7.121e-001	-5.401e-004		
-7.161e-001	-5.438e-004		
-7.201e-001	-5.471e-004		
-7.241e-001	-5.505e-004		
-7.281e-001	-5.507e-004		
-7.320e-001	-5.481e-004		
-7.361e-001	-5.461e-004		
-7.401e-001	-5.437e-004		
-7.441e-001	-5.398e-004		
-7.480e-001	-5.336e-004		
-7.521e-001	-5.277e-004		
-7.560e-001	-5.232e-004		
-7.601e-001	-5.177e-004		
-7.641e-001	-5.102e-004		
-7.681e-001	-5.030e-004		
-7.721e-001	-4.975e-004		
-7.760e-001	-4.922e-004		
-7.801e-001	-4.840e-004		
-7.840e-001	-4.770e-004		
-7.881e-001	-4.715e-004		
-7.921e-001	-4.666e-004		
-7.961e-001	-4.599e-004		
-8.001e-001	-4.534e-004		
-8.040e-001	-4.482e-004		
-8.080e-001	-4.440e-004		
-8.120e-001	-4.380e-004		
-8.160e-001	-4.318e-004		
-8.199e-001	-4.268e-004		
-8.240e-001	-4.238e-004		
-8.279e-001	-4.187e-004		
-8.320e-001	-4.129e-004		
-8.359e-001	-4.088e-004		
-8.400e-001	-4.060e-004		
-8.440e-001	-4.022e-004		
-8.479e-001	-3.967e-004		
-8.519e-001	-3.923e-004		
-8.560e-001	-3.898e-004		
-8.599e-001	-3.868e-004		
-8.639e-001	-3.818e-004		
-8.679e-001	-3.777e-004		
-8.719e-001	-3.756e-004		
-8.759e-001	-3.735e-004		
-8.800e-001	-3.689e-004		
-8.839e-001	-3.650e-004		
-8.880e-001	-3.630e-004		
-8.919e-001	-3.608e-004		
-8.959e-001	-3.571e-004		
-8.999e-001	-3.534e-004		
-9.040e-001	-3.509e-004		
-9.078e-001	-3.497e-004		
-9.119e-001	-3.466e-004		
-9.159e-001	-3.428e-004		
-9.199e-001	-3.404e-004		
-9.238e-001	-3.397e-004		
-9.279e-001	-3.369e-004		
-9.318e-001	-3.329e-004		
-9.359e-001	-3.308e-004		
-9.399e-001	-3.300e-004		
-9.439e-001	-3.279e-004		
-9.478e-001	-3.243e-004		
-9.519e-001	-3.217e-004		
-9.558e-001	-3.209e-004		
-9.599e-001	-3.198e-004		
-9.638e-001	-3.164e-004		
-9.679e-001	-3.136e-004		
-9.718e-001	-3.127e-004		
-9.759e-001	-3.123e-004		
-9.798e-001	-3.089e-004		
-9.839e-001	-3.065e-004		
-9.878e-001	-3.056e-004		
-9.919e-001	-3.052e-004		
-9.958e-001	-3.024e-004		
-9.999e-001	-3.003e-004		
-9.958e-001	-2.913e-004		
-9.919e-001	-2.855e-004		
-9.878e-001	-2.791e-004		
-9.839e-001	-2.733e-004		
-9.798e-001	-2.688e-004		
-9.759e-001	-2.664e-004		
-9.719e-001	-2.625e-004		
-9.679e-001	-2.576e-004		
-9.638e-001	-2.543e-004		
-9.599e-001	-2.528e-004		
-9.558e-001	-2.501e-004		
-9.519e-001	-2.458e-004		
-9.479e-001	-2.429e-004		
-9.439e-001	-2.417e-004		
-9.399e-001	-2.398e-004		
-9.359e-001	-2.361e-004		
-9.319e-001	-2.332e-004		
-9.279e-001	-2.320e-004		
-9.239e-001	-2.311e-004		
-9.199e-001	-2.275e-004		
-9.159e-001	-2.247e-004		
-9.117e-001	-2.222e-004		
-9.077e-001	-2.215e-004		
-9.037e-001	-2.186e-004		
-8.997e-001	-2.161e-004		
-8.957e-001	-2.145e-004		
-8.917e-001	-2.140e-004		
-8.877e-001	-2.114e-004		
-8.837e-001	-2.087e-004		
-8.798e-001	-2.068e-004		
-8.757e-001	-2.067e-004		
-8.718e-001	-2.047e-004		
-8.678e-001	-2.014e-004		
-8.638e-001	-1.998e-004		
-8.598e-001	-1.995e-004		
-8.558e-001	-1.978e-004		
-8.518e-001	-1.949e-004		
-8.478e-001	-1.928e-004		
-8.438e-001	-1.924e-004		
-8.398e-001	-1.913e-004		
-8.358e-001	-1.882e-004		
-8.318e-001	-1.858e-004		
-8.278e-001	-1.850e-004		
-8.238e-001	-1.845e-004		
-8.198e-001	-1.810e-004		
-8.159e-001	-1.782e-004		
-8.118e-001	-1.771e-004		
-8.079e-001	-1.763e-004		
-8.039e-001	-1.732e-004		
-7.999e-001	-1.703e-004		
-7.959e-001	-1.683e-004		
-7.919e-001	-1.671e-004		
-7.879e-001	-1.640e-004		
-7.839e-001	-1.603e-004		
-7.799e-001	-1.574e-004		
-7.760e-001	-1.560e-004		
-7.719e-001	-1.528e-004		
-7.680e-001	-1.478e-004		
-7.639e-001	-1.442e-004		
-7.600e-001	-1.417e-004		
-7.559e-001	-1.379e-004		
-7.520e-001	-1.320e-004		
-7.479e-001	-1.269e-004		
-7.440e-001	-1.230e-004		
-7.400e-001	-1.182e-004		
-7.360e-001	-1.109e-004		
-7.320e-001	-1.039e-004		
-7.281e-001	-9.795e-005		
-7.241e-001	-9.172e-005		
-7.201e-001	-8.240e-005		
-7.161e-001	-7.286e-005		
-7.121e-001	-6.448e-005		
-7.081e-001	-5.580e-005		
-7.041e-001	-4.459e-005		
-7.002e-001	-3.272e-005		
-6.962e-001	-2.173e-005		
-6.922e-001	-1.101e-005		
-6.882e-001	2.045e-006		
-6.842e-001	1.571e-005		
-6.803e-001	2.872e-005		
-6.763e-001	4.017e-005		
-6.723e-001	5.345e-005		
-6.683e-001	6.817e-005		
-6.643e-001	8.116e-005		
-6.604e-001	9.228e-005		
-6.564e-001	1.045e-004		
-6.523e-001	1.177e-004		
-6.484e-001	1.295e-004		
-6.444e-001	1.388e-004		
-6.404e-001	1.482e-004		
-6.364e-001	1.590e-004		
-6.325e-001	1.683e-004		
-6.285e-001	1.752e-004		
-6.245e-001	1.813e-004		
-6.205e-001	1.895e-004		
-6.165e-001	1.962e-004		
-6.126e-001	2.009e-004		
-6.085e-001	2.047e-004		
-6.045e-001	2.101e-004		
-6.005e-001	2.148e-004		
-5.966e-001	2.177e-004		
-5.925e-001	2.195e-004		
-5.886e-001	2.229e-004		
-5.846e-001	2.262e-004		
-5.806e-001	2.283e-004		
-5.766e-001	2.279e-004		
-5.726e-001	2.296e-004		
-5.685e-001	2.320e-004		
-5.646e-001	2.325e-004		
-5.606e-001	2.311e-004		
-5.566e-001	2.311e-004		
-5.526e-001	2.320e-004		
-5.487e-001	2.319e-004		
-5.446e-001	2.293e-004		
-5.407e-001	2.279e-004		
-5.366e-001	2.280e-004		
-5.326e-001	2.271e-004		
-5.286e-001	2.245e-004		
-5.246e-001	2.214e-004		
-5.206e-001	2.211e-004		
-5.166e-001	2.201e-004		
-5.126e-001	2.173e-004		
-5.087e-001	2.140e-004		
-5.046e-001	2.130e-004		
-5.006e-001	2.119e-004		
-4.966e-001	2.095e-004		
-4.927e-001	2.063e-004		
-4.886e-001	2.048e-004		
-4.847e-001	2.038e-004		
-4.806e-001	2.019e-004		
-4.767e-001	1.982e-004		
-4.726e-001	1.967e-004		
-4.687e-001	1.964e-004		
-4.646e-001	1.945e-004		
-4.607e-001	1.914e-004		
-4.566e-001	1.895e-004		
-4.526e-001	1.893e-004		
-4.486e-001	1.879e-004		
-4.447e-001	1.851e-004		
-4.406e-001	1.831e-004		
-4.367e-001	1.832e-004		
-4.326e-001	1.823e-004		
-4.287e-001	1.800e-004		
-4.246e-001	1.776e-004		
-4.207e-001	1.780e-004		
-4.166e-001	1.776e-004		
-4.127e-001	1.758e-004		
-4.086e-001	1.736e-004		
-4.047e-001	1.738e-004		
-4.007e-001	1.735e-004		
-3.967e-001	1.722e-004		
-3.926e-001	1.701e-004		
-3.887e-001	1.698e-004		
-3.846e-001	1.700e-004		
-3.807e-001	1.691e-004		
-3.766e-001	1.667e-004		
-3.727e-001	1.661e-004		
-3.687e-001	1.668e-004		
-3.647e-001	1.656e-004		
-3.606e-001	1.636e-004		
-3.567e-001	1.625e-004		
-3.527e-001	1.630e-004		
-3.487e-001	1.624e-004		
-3.447e-001	1.602e-004		
-3.407e-001	1.587e-004		
-3.367e-001	1.590e-004		
-3.327e-001	1.589e-004		
-3.287e-001	1.568e-004		
-3.247e-001	1.545e-004		
-3.207e-001	1.552e-004		
-3.168e-001	1.549e-004		
-3.127e-001	1.530e-004		
-3.087e-001	1.507e-004		
-3.047e-001	1.508e-004		
-3.007e-001	1.503e-004		
-2.967e-001	1.489e-004		
-2.928e-001	1.465e-004		
-2.887e-001	1.461e-004		
-2.848e-001	1.461e-004		
-2.807e-001	1.449e-004		
-2.768e-001	1.423e-004		
-2.727e-001	1.415e-004		
-2.687e-001	1.418e-004		
-2.647e-001	1.405e-004		
-2.608e-001	1.381e-004		
-2.567e-001	1.367e-004		
-2.528e-001	1.370e-004		
-2.487e-001	1.363e-004		
-2.447e-001	1.338e-004		
-2.407e-001	1.320e-004		
-2.368e-001	1.322e-004		
-2.327e-001	1.319e-004		
-2.288e-001	1.298e-004		
-2.247e-001	1.273e-004		
-2.208e-001	1.277e-004		
-2.167e-001	1.277e-004		
-2.128e-001	1.260e-004		
-2.087e-001	1.235e-004		
-2.048e-001	1.238e-004		
-2.008e-001	1.236e-004		
-1.968e-001	1.223e-004		
-1.928e-001	1.202e-004		
-1.888e-001	1.199e-004		
-1.848e-001	1.201e-004		
-1.808e-001	1.194e-004		
-1.768e-001	1.171e-004		
-1.728e-001	1.165e-004		
-1.688e-001	1.173e-004		
-1.649e-001	1.168e-004		
-1.608e-001	1.144e-004		
-1.568e-001	1.135e-004		
-1.528e-001	1.143e-004		
-1.488e-001	1.141e-004		
-1.448e-001	1.119e-004		
-1.408e-001	1.107e-004		
-1.368e-001	1.114e-004		
-1.328e-001	1.114e-004		
-1.288e-001	1.100e-004		
-1.248e-001	1.081e-004		
-1.208e-001	1.091e-004		
-1.168e-001	1.092e-004		
-1.129e-001	1.082e-004		
-1.089e-001	1.063e-004		
-1.048e-001	1.070e-004		
-1.009e-001	1.073e-004		
-9.686e-002	1.064e-004		
-9.283e-002	1.048e-004		
-8.883e-002	1.051e-004		
-8.490e-002	1.056e-004		
-8.084e-002	1.052e-004		
-7.684e-002	1.031e-004		
-7.283e-002	1.031e-004		
-6.889e-002	1.043e-004		
-6.484e-002	1.035e-004		
-6.090e-002	1.016e-004		
-5.690e-002	1.011e-004		
-5.289e-002	1.023e-004		
-4.890e-002	1.021e-004		
-4.490e-002	1.004e-004		
-4.090e-002	9.933e-005		
-3.696e-002	1.004e-004		
-3.289e-002	1.004e-004		
-2.894e-002	9.908e-005		
-2.490e-002	9.741e-005		
-2.092e-002	9.854e-005		
-1.692e-002	9.899e-005		
-1.290e-002	9.791e-005		
-8.944e-003	9.621e-005		
-4.955e-003	9.677e-005		
-9.171e-004	9.713e-005		
3.075e-003	9.628e-005		
7.066e-003	9.474e-005		
1.108e-002	9.511e-005		
1.507e-002	9.565e-005		
1.908e-002	9.519e-005		
2.308e-002	9.344e-005		
2.705e-002	9.315e-005		
3.106e-002	9.428e-005		
3.506e-002	9.364e-005		
3.902e-002	9.180e-005		
4.301e-002	9.122e-005		
4.705e-002	9.239e-005		
5.106e-002	9.229e-005		
5.504e-002	9.053e-005		
5.906e-002	8.943e-005		
6.306e-002	9.062e-005		
6.700e-002	9.088e-005		
7.102e-002	8.961e-005		
7.503e-002	8.779e-005		
7.902e-002	8.886e-005		
8.302e-002	8.934e-005		
8.702e-002	8.828e-005		
9.096e-002	8.684e-005		
9.500e-002	8.754e-005		
9.898e-002	8.788e-005		
1.030e-001	8.720e-005		
1.070e-001	8.559e-005		
1.110e-001	8.593e-005		
1.150e-001	8.653e-005		
1.190e-001	8.625e-005		
1.230e-001	8.416e-005		
1.270e-001	8.406e-005		
1.310e-001	8.530e-005		
1.350e-001	8.476e-005		
1.390e-001	8.322e-005		
1.430e-001	8.272e-005		
1.470e-001	8.387e-005		
1.510e-001	8.388e-005		
1.550e-001	8.217e-005		
1.590e-001	8.117e-005		
1.630e-001	8.217e-005		
1.670e-001	8.243e-005		
1.710e-001	8.094e-005		
1.750e-001	7.930e-005		
1.790e-001	8.055e-005		
1.830e-001	8.091e-005		
1.869e-001	7.993e-005		
1.909e-001	7.817e-005		
1.949e-001	7.887e-005		
1.990e-001	7.911e-005		
2.029e-001	7.857e-005		
2.069e-001	7.686e-005		
2.109e-001	7.718e-005		
2.149e-001	7.781e-005		
2.189e-001	7.744e-005		
2.229e-001	7.529e-005		
2.269e-001	7.527e-005		
2.309e-001	7.649e-005		
2.349e-001	7.581e-005		
2.389e-001	7.420e-005		
2.429e-001	7.375e-005		
2.469e-001	7.483e-005		
2.509e-001	7.489e-005		
2.549e-001	7.303e-005		
2.589e-001	7.207e-005		
2.629e-001	7.301e-005		
2.669e-001	7.329e-005		
2.709e-001	7.192e-005		
2.749e-001	7.011e-005		
2.789e-001	7.123e-005		
2.829e-001	7.177e-005		
2.869e-001	7.061e-005		
2.909e-001	6.892e-005		
2.948e-001	6.953e-005		
2.988e-001	7.010e-005		
3.028e-001	6.936e-005		
3.069e-001	6.750e-005		
3.109e-001	6.786e-005		
3.149e-001	6.857e-005		
3.188e-001	6.830e-005		
3.228e-001	6.644e-005		
3.268e-001	6.624e-005		
3.308e-001	6.751e-005		
3.348e-001	6.709e-005		
3.388e-001	6.541e-005		
3.428e-001	6.516e-005		
3.468e-001	6.624e-005		
3.508e-001	6.632e-005		
3.548e-001	6.456e-005		
3.588e-001	6.369e-005		
3.628e-001	6.483e-005		
3.668e-001	6.508e-005		
3.708e-001	6.388e-005		
3.748e-001	6.233e-005		
3.788e-001	6.355e-005		
3.828e-001	6.410e-005		
3.868e-001	6.303e-005		
3.908e-001	6.177e-005		
3.948e-001	6.263e-005		
3.988e-001	6.311e-005		
4.028e-001	6.271e-005		
4.068e-001	6.127e-005		
4.108e-001	6.169e-005		
4.148e-001	6.253e-005		
4.188e-001	6.245e-005		
4.228e-001	6.055e-005		
4.267e-001	6.062e-005		
4.308e-001	6.196e-005		
4.348e-001	6.147e-005		
4.387e-001	6.007e-005		
4.428e-001	5.983e-005		
4.467e-001	6.097e-005		
4.508e-001	6.123e-005		
4.547e-001	5.961e-005		
4.587e-001	5.876e-005		
4.627e-001	5.998e-005		
4.667e-001	6.040e-005		
4.707e-001	5.928e-005		
4.747e-001	5.773e-005		
4.787e-001	5.907e-005		
4.828e-001	5.970e-005		
4.867e-001	5.890e-005		
4.907e-001	5.734e-005		
4.947e-001	5.811e-005		
4.987e-001	5.883e-005		
			
