XY
	CURVE1 (new-5mmolar-15btmapaq-CV-nitrogen-600mvps.DTA)[BKS]		CURVE2 (new-5mmolar-15btmapaq-CV-nitrogen-600mvps.DTA)[BKS]
1.525e-002	-2.074e-006		
1.121e-002	-1.497e-006		
7.231e-003	-2.502e-006		
3.199e-003	-2.373e-006		
-7.400e-004	-3.111e-006		
-4.804e-003	-2.313e-006		
-8.776e-003	-1.717e-006		
-1.276e-002	-2.712e-006		
-1.678e-002	-2.610e-006		
-2.079e-002	-3.261e-006		
-2.475e-002	-2.536e-006		
-2.878e-002	-1.939e-006		
-3.273e-002	-2.933e-006		
-3.680e-002	-2.868e-006		
-4.073e-002	-3.530e-006		
-4.475e-002	-2.704e-006		
-4.871e-002	-2.129e-006		
-5.276e-002	-3.080e-006		
-5.670e-002	-3.029e-006		
-6.076e-002	-3.751e-006		
-6.472e-002	-2.933e-006		
-6.873e-002	-2.336e-006		
-7.268e-002	-3.293e-006		
-7.673e-002	-3.196e-006		
-8.065e-002	-3.921e-006		
-8.472e-002	-3.178e-006		
-8.865e-002	-2.569e-006		
-9.270e-002	-3.501e-006		
-9.669e-002	-3.452e-006		
-1.007e-001	-4.118e-006		
-1.046e-001	-3.287e-006		
-1.087e-001	-2.682e-006		
-1.126e-001	-3.588e-006		
-1.167e-001	-3.525e-006		
-1.207e-001	-4.251e-006		
-1.247e-001	-3.404e-006		
-1.286e-001	-2.853e-006		
-1.327e-001	-3.848e-006		
-1.366e-001	-3.662e-006		
-1.406e-001	-4.340e-006		
-1.446e-001	-3.589e-006		
-1.487e-001	-2.954e-006		
-1.526e-001	-3.925e-006		
-1.567e-001	-3.837e-006		
-1.606e-001	-4.503e-006		
-1.647e-001	-3.681e-006		
-1.686e-001	-3.121e-006		
-1.727e-001	-4.019e-006		
-1.766e-001	-3.918e-006		
-1.807e-001	-4.667e-006		
-1.846e-001	-3.791e-006		
-1.887e-001	-3.213e-006		
-1.926e-001	-4.237e-006		
-1.966e-001	-4.052e-006		
-2.006e-001	-4.783e-006		
-2.046e-001	-3.880e-006		
-2.086e-001	-3.321e-006		
-2.126e-001	-4.265e-006		
-2.165e-001	-4.220e-006		
-2.206e-001	-4.840e-006		
-2.246e-001	-4.027e-006		
-2.286e-001	-3.394e-006		
-2.325e-001	-4.380e-006		
-2.366e-001	-4.220e-006		
-2.405e-001	-4.873e-006		
-2.446e-001	-4.041e-006		
-2.485e-001	-3.417e-006		
-2.526e-001	-4.423e-006		
-2.565e-001	-4.280e-006		
-2.606e-001	-4.948e-006		
-2.645e-001	-4.105e-006		
-2.686e-001	-3.471e-006		
-2.725e-001	-4.371e-006		
-2.766e-001	-4.258e-006		
-2.805e-001	-4.927e-006		
-2.846e-001	-4.077e-006		
-2.885e-001	-3.443e-006		
-2.926e-001	-4.415e-006		
-2.965e-001	-4.275e-006		
-3.005e-001	-4.934e-006		
-3.045e-001	-4.068e-006		
-3.085e-001	-3.383e-006		
-3.125e-001	-4.362e-006		
-3.165e-001	-4.280e-006		
-3.205e-001	-5.092e-006		
-3.245e-001	-4.149e-006		
-3.285e-001	-3.637e-006		
-3.325e-001	-4.643e-006		
-3.365e-001	-4.611e-006		
-3.405e-001	-5.453e-006		
-3.445e-001	-4.631e-006		
-3.485e-001	-4.127e-006		
-3.525e-001	-5.178e-006		
-3.565e-001	-5.135e-006		
-3.604e-001	-6.040e-006		
-3.644e-001	-5.295e-006		
-3.684e-001	-4.807e-006		
-3.725e-001	-5.889e-006		
-3.764e-001	-5.995e-006		
-3.804e-001	-6.898e-006		
-3.844e-001	-6.133e-006		
-3.884e-001	-5.808e-006		
-3.924e-001	-6.923e-006		
-3.964e-001	-6.988e-006		
-4.004e-001	-7.867e-006		
-4.044e-001	-7.130e-006		
-4.084e-001	-6.690e-006		
-4.124e-001	-7.740e-006		
-4.164e-001	-7.785e-006		
-4.204e-001	-8.707e-006		
-4.244e-001	-7.762e-006		
-4.284e-001	-7.313e-006		
-4.324e-001	-8.312e-006		
-4.364e-001	-8.323e-006		
-4.404e-001	-9.244e-006		
-4.444e-001	-8.340e-006		
-4.484e-001	-7.888e-006		
-4.524e-001	-8.865e-006		
-4.564e-001	-8.857e-006		
-4.604e-001	-9.693e-006		
-4.644e-001	-8.830e-006		
-4.684e-001	-8.293e-006		
-4.724e-001	-9.174e-006		
-4.764e-001	-9.226e-006		
-4.804e-001	-1.005e-005		
-4.844e-001	-9.225e-006		
-4.883e-001	-8.677e-006		
-4.923e-001	-9.735e-006		
-4.963e-001	-9.755e-006		
-5.003e-001	-1.071e-005		
-5.043e-001	-9.939e-006		
-5.083e-001	-9.625e-006		
-5.123e-001	-1.094e-005		
-5.163e-001	-1.120e-005		
-5.204e-001	-1.258e-005		
-5.243e-001	-1.226e-005		
-5.283e-001	-1.248e-005		
-5.323e-001	-1.429e-005		
-5.363e-001	-1.527e-005		
-5.403e-001	-1.738e-005		
-5.443e-001	-1.793e-005		
-5.483e-001	-1.901e-005		
-5.523e-001	-2.185e-005		
-5.563e-001	-2.399e-005		
-5.603e-001	-2.729e-005		
-5.643e-001	-2.912e-005		
-5.682e-001	-3.161e-005		
-5.723e-001	-3.600e-005		
-5.763e-001	-3.974e-005		
-5.802e-001	-4.474e-005		
-5.842e-001	-4.833e-005		
-5.882e-001	-5.296e-005		
-5.922e-001	-5.976e-005		
-5.962e-001	-6.581e-005		
-6.003e-001	-7.360e-005		
-6.042e-001	-8.051e-005		
-6.082e-001	-8.844e-005		
-6.122e-001	-9.884e-005		
-6.161e-001	-1.091e-004		
-6.201e-001	-1.211e-004		
-6.241e-001	-1.325e-004		
-6.280e-001	-1.452e-004		
-6.320e-001	-1.603e-004		
-6.360e-001	-1.752e-004		
-6.400e-001	-1.917e-004		
-6.439e-001	-2.071e-004		
-6.479e-001	-2.232e-004		
-6.518e-001	-2.413e-004		
-6.562e-001	-2.620e-004		
-6.602e-001	-2.798e-004		
-6.642e-001	-2.958e-004		
-6.682e-001	-3.119e-004		
-6.722e-001	-3.289e-004		
-6.762e-001	-3.440e-004		
-6.801e-001	-3.592e-004		
-6.842e-001	-3.715e-004		
-6.881e-001	-3.830e-004		
-6.921e-001	-3.950e-004		
-6.961e-001	-4.045e-004		
-7.001e-001	-4.134e-004		
-7.041e-001	-4.194e-004		
-7.081e-001	-4.240e-004		
-7.121e-001	-4.288e-004		
-7.161e-001	-4.311e-004		
-7.201e-001	-4.333e-004		
-7.241e-001	-4.321e-004		
-7.282e-001	-4.307e-004		
-7.321e-001	-4.293e-004		
-7.361e-001	-4.265e-004		
-7.401e-001	-4.238e-004		
-7.441e-001	-4.184e-004		
-7.481e-001	-4.134e-004		
-7.521e-001	-4.096e-004		
-7.560e-001	-4.045e-004		
-7.601e-001	-4.003e-004		
-7.641e-001	-3.941e-004		
-7.680e-001	-3.885e-004		
-7.720e-001	-3.839e-004		
-7.761e-001	-3.790e-004		
-7.801e-001	-3.748e-004		
-7.841e-001	-3.690e-004		
-7.880e-001	-3.635e-004		
-7.921e-001	-3.595e-004		
-7.960e-001	-3.549e-004		
-8.001e-001	-3.513e-004		
-8.041e-001	-3.461e-004		
-8.080e-001	-3.413e-004		
-8.120e-001	-3.381e-004		
-8.161e-001	-3.342e-004		
-8.199e-001	-3.312e-004		
-8.240e-001	-3.267e-004		
-8.280e-001	-3.226e-004		
-8.320e-001	-3.200e-004		
-8.359e-001	-3.165e-004		
-8.400e-001	-3.141e-004		
-8.440e-001	-3.098e-004		
-8.480e-001	-3.062e-004		
-8.519e-001	-3.041e-004		
-8.560e-001	-3.012e-004		
-8.599e-001	-2.993e-004		
-8.640e-001	-2.956e-004		
-8.679e-001	-2.922e-004		
-8.719e-001	-2.904e-004		
-8.759e-001	-2.878e-004		
-8.800e-001	-2.864e-004		
-8.839e-001	-2.828e-004		
-8.879e-001	-2.798e-004		
-8.919e-001	-2.785e-004		
-8.959e-001	-2.759e-004		
-8.999e-001	-2.748e-004		
-9.039e-001	-2.719e-004		
-9.079e-001	-2.692e-004		
-9.119e-001	-2.680e-004		
-9.159e-001	-2.660e-004		
-9.199e-001	-2.653e-004		
-9.239e-001	-2.624e-004		
-9.279e-001	-2.602e-004		
-9.318e-001	-2.589e-004		
-9.359e-001	-2.572e-004		
-9.399e-001	-2.565e-004		
-9.439e-001	-2.536e-004		
-9.478e-001	-2.514e-004		
-9.519e-001	-2.508e-004		
-9.558e-001	-2.490e-004		
-9.599e-001	-2.486e-004		
-9.638e-001	-2.459e-004		
-9.679e-001	-2.437e-004		
-9.718e-001	-2.431e-004		
-9.759e-001	-2.416e-004		
-9.799e-001	-2.412e-004		
-9.839e-001	-2.386e-004		
-9.878e-001	-2.369e-004		
-9.919e-001	-2.365e-004		
-9.958e-001	-2.352e-004		
-9.999e-001	-2.349e-004		
-9.958e-001	-2.272e-004		
-9.919e-001	-2.219e-004		
-9.878e-001	-2.189e-004		
-9.836e-001	-2.143e-004		
-9.796e-001	-2.123e-004		
-9.756e-001	-2.084e-004		
-9.717e-001	-2.054e-004		
-9.677e-001	-2.037e-004		
-9.637e-001	-2.015e-004		
-9.597e-001	-2.002e-004		
-9.557e-001	-1.970e-004		
-9.517e-001	-1.944e-004		
-9.477e-001	-1.935e-004		
-9.437e-001	-1.916e-004		
-9.397e-001	-1.907e-004		
-9.357e-001	-1.878e-004		
-9.317e-001	-1.856e-004		
-9.277e-001	-1.848e-004		
-9.237e-001	-1.831e-004		
-9.198e-001	-1.825e-004		
-9.157e-001	-1.798e-004		
-9.117e-001	-1.778e-004		
-9.077e-001	-1.771e-004		
-9.037e-001	-1.757e-004		
-8.997e-001	-1.752e-004		
-8.958e-001	-1.727e-004		
-8.918e-001	-1.710e-004		
-8.878e-001	-1.703e-004		
-8.838e-001	-1.689e-004		
-8.798e-001	-1.685e-004		
-8.758e-001	-1.660e-004		
-8.718e-001	-1.643e-004		
-8.678e-001	-1.638e-004		
-8.638e-001	-1.624e-004		
-8.598e-001	-1.620e-004		
-8.559e-001	-1.596e-004		
-8.518e-001	-1.578e-004		
-8.479e-001	-1.574e-004		
-8.438e-001	-1.561e-004		
-8.398e-001	-1.557e-004		
-8.358e-001	-1.531e-004		
-8.318e-001	-1.513e-004		
-8.278e-001	-1.507e-004		
-8.239e-001	-1.493e-004		
-8.198e-001	-1.489e-004		
-8.159e-001	-1.461e-004		
-8.119e-001	-1.442e-004		
-8.079e-001	-1.434e-004		
-8.039e-001	-1.418e-004		
-8.000e-001	-1.411e-004		
-7.959e-001	-1.381e-004		
-7.920e-001	-1.359e-004		
-7.879e-001	-1.348e-004		
-7.840e-001	-1.328e-004		
-7.799e-001	-1.317e-004		
-7.760e-001	-1.282e-004		
-7.719e-001	-1.254e-004		
-7.680e-001	-1.236e-004		
-7.640e-001	-1.210e-004		
-7.600e-001	-1.191e-004		
-7.560e-001	-1.148e-004		
-7.520e-001	-1.110e-004		
-7.480e-001	-1.083e-004		
-7.440e-001	-1.043e-004		
-7.400e-001	-1.012e-004		
-7.361e-001	-9.544e-005		
-7.321e-001	-9.000e-005		
-7.281e-001	-8.557e-005		
-7.241e-001	-7.966e-005		
-7.201e-001	-7.439e-005		
-7.161e-001	-6.630e-005		
-7.121e-001	-5.851e-005		
-7.081e-001	-5.137e-005		
-7.041e-001	-4.278e-005		
-7.002e-001	-3.473e-005		
-6.962e-001	-2.375e-005		
-6.922e-001	-1.318e-005		
-6.882e-001	-3.398e-006		
-6.842e-001	7.574e-006		
-6.802e-001	1.771e-005		
-6.763e-001	3.040e-005		
-6.723e-001	4.233e-005		
-6.683e-001	5.293e-005		
-6.643e-001	6.438e-005		
-6.603e-001	7.447e-005		
-6.563e-001	8.649e-005		
-6.523e-001	9.736e-005		
-6.484e-001	1.063e-004		
-6.444e-001	1.157e-004		
-6.404e-001	1.233e-004		
-6.364e-001	1.326e-004		
-6.324e-001	1.403e-004		
-6.284e-001	1.463e-004		
-6.244e-001	1.524e-004		
-6.204e-001	1.568e-004		
-6.164e-001	1.629e-004		
-6.125e-001	1.677e-004		
-6.085e-001	1.706e-004		
-6.045e-001	1.739e-004		
-6.005e-001	1.758e-004		
-5.965e-001	1.796e-004		
-5.925e-001	1.821e-004		
-5.886e-001	1.831e-004		
-5.845e-001	1.846e-004		
-5.806e-001	1.845e-004		
-5.765e-001	1.867e-004		
-5.726e-001	1.876e-004		
-5.685e-001	1.872e-004		
-5.645e-001	1.873e-004		
-5.606e-001	1.861e-004		
-5.565e-001	1.869e-004		
-5.525e-001	1.867e-004		
-5.486e-001	1.852e-004		
-5.445e-001	1.841e-004		
-5.405e-001	1.819e-004		
-5.366e-001	1.819e-004		
-5.326e-001	1.809e-004		
-5.285e-001	1.786e-004		
-5.246e-001	1.770e-004		
-5.205e-001	1.744e-004		
-5.166e-001	1.739e-004		
-5.125e-001	1.725e-004		
-5.086e-001	1.700e-004		
-5.045e-001	1.683e-004		
-5.006e-001	1.656e-004		
-4.965e-001	1.651e-004		
-4.926e-001	1.638e-004		
-4.885e-001	1.614e-004		
-4.846e-001	1.596e-004		
-4.806e-001	1.568e-004		
-4.766e-001	1.566e-004		
-4.725e-001	1.554e-004		
-4.685e-001	1.531e-004		
-4.645e-001	1.516e-004		
-4.606e-001	1.489e-004		
-4.566e-001	1.489e-004		
-4.526e-001	1.478e-004		
-4.486e-001	1.459e-004		
-4.447e-001	1.446e-004		
-4.405e-001	1.423e-004		
-4.366e-001	1.424e-004		
-4.326e-001	1.416e-004		
-4.286e-001	1.399e-004		
-4.246e-001	1.388e-004		
-4.207e-001	1.367e-004		
-4.166e-001	1.372e-004		
-4.126e-001	1.366e-004		
-4.086e-001	1.351e-004		
-4.046e-001	1.343e-004		
-4.006e-001	1.323e-004		
-3.966e-001	1.329e-004		
-3.926e-001	1.325e-004		
-3.887e-001	1.310e-004		
-3.846e-001	1.303e-004		
-3.806e-001	1.284e-004		
-3.766e-001	1.290e-004		
-3.726e-001	1.288e-004		
-3.686e-001	1.274e-004		
-3.647e-001	1.268e-004		
-3.606e-001	1.249e-004		
-3.567e-001	1.256e-004		
-3.526e-001	1.253e-004		
-3.486e-001	1.240e-004		
-3.446e-001	1.232e-004		
-3.406e-001	1.212e-004		
-3.366e-001	1.218e-004		
-3.327e-001	1.215e-004		
-3.286e-001	1.201e-004		
-3.247e-001	1.192e-004		
-3.206e-001	1.171e-004		
-3.167e-001	1.178e-004		
-3.126e-001	1.173e-004		
-3.087e-001	1.158e-004		
-3.047e-001	1.149e-004		
-3.007e-001	1.127e-004		
-2.966e-001	1.133e-004		
-2.928e-001	1.128e-004		
-2.886e-001	1.114e-004		
-2.847e-001	1.105e-004		
-2.806e-001	1.084e-004		
-2.767e-001	1.089e-004		
-2.727e-001	1.083e-004		
-2.687e-001	1.069e-004		
-2.647e-001	1.060e-004		
-2.607e-001	1.037e-004		
-2.566e-001	1.043e-004		
-2.527e-001	1.037e-004		
-2.487e-001	1.022e-004		
-2.447e-001	1.014e-004		
-2.407e-001	9.928e-005		
-2.367e-001	9.987e-005		
-2.327e-001	9.944e-005		
-2.287e-001	9.795e-005		
-2.247e-001	9.724e-005		
-2.207e-001	9.515e-005		
-2.167e-001	9.587e-005		
-2.127e-001	9.551e-005		
-2.087e-001	9.396e-005		
-2.048e-001	9.317e-005		
-2.007e-001	9.128e-005		
-1.968e-001	9.207e-005		
-1.927e-001	9.166e-005		
-1.888e-001	9.036e-005		
-1.847e-001	8.969e-005		
-1.808e-001	8.778e-005		
-1.767e-001	8.877e-005		
-1.727e-001	8.853e-005		
-1.688e-001	8.724e-005		
-1.648e-001	8.665e-005		
-1.607e-001	8.481e-005		
-1.568e-001	8.578e-005		
-1.528e-001	8.564e-005		
-1.488e-001	8.465e-005		
-1.448e-001	8.402e-005		
-1.408e-001	8.228e-005		
-1.368e-001	8.330e-005		
-1.328e-001	8.317e-005		
-1.287e-001	8.219e-005		
-1.248e-001	8.163e-005		
-1.208e-001	7.991e-005		
-1.168e-001	8.095e-005		
-1.128e-001	8.087e-005		
-1.088e-001	7.983e-005		
-1.048e-001	7.940e-005		
-1.008e-001	7.769e-005		
-9.682e-002	7.884e-005		
-9.282e-002	7.878e-005		
-8.884e-002	7.804e-005		
-8.483e-002	7.755e-005		
-8.082e-002	7.584e-005		
-7.681e-002	7.706e-005		
-7.284e-002	7.707e-005		
-6.881e-002	7.616e-005		
-6.482e-002	7.568e-005		
-6.086e-002	7.411e-005		
-5.683e-002	7.535e-005		
-5.282e-002	7.536e-005		
-4.883e-002	7.452e-005		
-4.486e-002	7.419e-005		
-4.083e-002	7.253e-005		
-3.692e-002	7.377e-005		
-3.283e-002	7.380e-005		
-2.885e-002	7.296e-005		
-2.489e-002	7.260e-005		
-2.089e-002	7.087e-005		
-1.687e-002	7.211e-005		
-1.285e-002	7.206e-005		
-8.868e-003	7.122e-005		
-4.876e-003	7.071e-005		
-8.738e-004	6.911e-005		
3.102e-003	7.028e-005		
7.110e-003	7.031e-005		
1.112e-002	6.943e-005		
1.505e-002	6.907e-005		
1.908e-002	6.758e-005		
2.311e-002	6.895e-005		
2.708e-002	6.876e-005		
3.108e-002	6.784e-005		
3.507e-002	6.733e-005		
3.904e-002	6.590e-005		
4.307e-002	6.712e-005		
4.704e-002	6.700e-005		
5.107e-002	6.613e-005		
5.506e-002	6.583e-005		
5.908e-002	6.406e-005		
6.308e-002	6.521e-005		
6.702e-002	6.519e-005		
7.105e-002	6.448e-005		
7.504e-002	6.411e-005		
7.904e-002	6.250e-005		
8.307e-002	6.374e-005		
8.708e-002	6.372e-005		
9.101e-002	6.298e-005		
9.501e-002	6.262e-005		
9.904e-002	6.092e-005		
1.030e-001	6.223e-005		
1.070e-001	6.221e-005		
1.110e-001	6.151e-005		
1.150e-001	6.119e-005		
1.190e-001	5.948e-005		
1.230e-001	6.097e-005		
1.270e-001	6.088e-005		
1.310e-001	6.016e-005		
1.350e-001	5.982e-005		
1.390e-001	5.816e-005		
1.430e-001	5.953e-005		
1.470e-001	5.958e-005		
1.510e-001	5.893e-005		
1.550e-001	5.866e-005		
1.590e-001	5.695e-005		
1.630e-001	5.829e-005		
1.670e-001	5.828e-005		
1.710e-001	5.747e-005		
1.750e-001	5.720e-005		
1.790e-001	5.556e-005		
1.830e-001	5.690e-005		
1.870e-001	5.689e-005		
1.910e-001	5.619e-005		
1.949e-001	5.590e-005		
1.989e-001	5.426e-005		
2.030e-001	5.567e-005		
2.069e-001	5.560e-005		
2.109e-001	5.481e-005		
2.149e-001	5.450e-005		
2.189e-001	5.281e-005		
2.230e-001	5.423e-005		
2.269e-001	5.406e-005		
2.309e-001	5.352e-005		
2.349e-001	5.317e-005		
2.389e-001	5.136e-005		
2.429e-001	5.282e-005		
2.469e-001	5.278e-005		
2.509e-001	5.215e-005		
2.550e-001	5.188e-005		
2.589e-001	5.023e-005		
2.629e-001	5.165e-005		
2.669e-001	5.160e-005		
2.709e-001	5.092e-005		
2.749e-001	5.069e-005		
2.789e-001	4.903e-005		
2.829e-001	5.031e-005		
2.869e-001	5.036e-005		
2.909e-001	4.975e-005		
2.949e-001	4.959e-005		
2.989e-001	4.787e-005		
3.029e-001	4.928e-005		
3.069e-001	4.934e-005		
3.109e-001	4.869e-005		
3.149e-001	4.848e-005		
3.189e-001	4.678e-005		
3.229e-001	4.816e-005		
3.269e-001	4.829e-005		
3.309e-001	4.766e-005		
3.349e-001	4.757e-005		
3.388e-001	4.605e-005		
3.429e-001	4.736e-005		
3.469e-001	4.733e-005		
3.508e-001	4.676e-005		
3.549e-001	4.668e-005		
3.588e-001	4.503e-005		
3.628e-001	4.656e-005		
3.668e-001	4.656e-005		
3.708e-001	4.612e-005		
3.748e-001	4.603e-005		
3.788e-001	4.434e-005		
3.828e-001	4.591e-005		
3.868e-001	4.592e-005		
3.908e-001	4.545e-005		
3.948e-001	4.540e-005		
3.988e-001	4.371e-005		
4.028e-001	4.534e-005		
4.068e-001	4.544e-005		
4.108e-001	4.496e-005		
4.148e-001	4.481e-005		
4.188e-001	4.322e-005		
4.228e-001	4.483e-005		
4.268e-001	4.492e-005		
4.308e-001	4.448e-005		
4.348e-001	4.436e-005		
4.388e-001	4.274e-005		
4.428e-001	4.426e-005		
4.467e-001	4.433e-005		
4.507e-001	4.386e-005		
4.548e-001	4.383e-005		
4.588e-001	4.208e-005		
4.627e-001	4.373e-005		
4.667e-001	4.384e-005		
4.707e-001	4.334e-005		
4.747e-001	4.327e-005		
4.787e-001	4.144e-005		
4.828e-001	4.321e-005		
4.867e-001	4.320e-005		
4.907e-001	4.269e-005		
4.947e-001	4.256e-005		
4.987e-001	4.083e-005		
			
