XY
	CURVE1 (new-5mmolar-15btmapaq-CV-nitrogen-200mvps.DTA)[BKS]		CURVE2 (new-5mmolar-15btmapaq-CV-nitrogen-200mvps.DTA)[BKS]
4.988e-001	4.508e-005	4.987e-001	2.024e-005
4.947e-001	3.432e-005		
4.907e-001	2.719e-005		
4.867e-001	2.299e-005		
4.828e-001	2.076e-005		
4.786e-001	1.853e-005		
4.746e-001	1.543e-005		
4.706e-001	1.349e-005		
4.667e-001	1.264e-005		
4.626e-001	1.264e-005		
4.587e-001	1.191e-005		
4.547e-001	9.980e-006		
4.508e-001	8.829e-006		
4.467e-001	8.660e-006		
4.428e-001	9.291e-006		
4.387e-001	8.908e-006		
4.348e-001	7.304e-006		
4.308e-001	6.473e-006		
4.268e-001	6.524e-006		
4.228e-001	7.390e-006		
4.188e-001	7.221e-006		
4.148e-001	5.801e-006		
4.108e-001	5.124e-006		
4.068e-001	5.287e-006		
4.028e-001	6.254e-006		
3.988e-001	6.149e-006		
3.948e-001	4.756e-006		
3.908e-001	4.157e-006		
3.868e-001	4.382e-006		
3.828e-001	5.412e-006		
3.789e-001	5.366e-006		
3.748e-001	4.053e-006		
3.709e-001	3.501e-006		
3.668e-001	3.754e-006		
3.629e-001	4.834e-006		
3.589e-001	4.820e-006		
3.549e-001	3.521e-006		
3.509e-001	2.998e-006		
3.469e-001	3.283e-006		
3.429e-001	4.383e-006		
3.389e-001	4.401e-006		
3.349e-001	3.112e-006		
3.309e-001	2.601e-006		
3.269e-001	2.876e-006		
3.229e-001	4.002e-006		
3.189e-001	4.015e-006		
3.149e-001	2.731e-006		
3.109e-001	2.231e-006		
3.069e-001	2.511e-006		
3.029e-001	3.637e-006		
2.989e-001	3.657e-006		
2.949e-001	2.381e-006		
2.910e-001	1.908e-006		
2.869e-001	2.183e-006		
2.829e-001	3.317e-006		
2.790e-001	3.326e-006		
2.750e-001	2.061e-006		
2.710e-001	1.599e-006		
2.670e-001	1.875e-006		
2.630e-001	3.009e-006		
2.590e-001	3.033e-006		
2.550e-001	1.754e-006		
2.510e-001	1.325e-006		
2.470e-001	1.599e-006		
2.430e-001	2.748e-006		
2.390e-001	2.776e-006		
2.350e-001	1.488e-006		
2.310e-001	1.047e-006		
2.270e-001	1.305e-006		
2.230e-001	2.478e-006		
2.190e-001	2.518e-006		
2.150e-001	1.242e-006		
2.110e-001	8.122e-007		
2.070e-001	1.081e-006		
2.031e-001	2.246e-006		
1.991e-001	2.272e-006		
1.950e-001	1.004e-006		
1.911e-001	5.926e-007		
1.871e-001	8.654e-007		
1.831e-001	2.053e-006		
1.791e-001	2.062e-006		
1.751e-001	8.045e-007		
1.711e-001	4.051e-007		
1.671e-001	6.662e-007		
1.631e-001	1.834e-006		
1.591e-001	1.873e-006		
1.551e-001	6.157e-007		
1.511e-001	2.160e-007		
1.471e-001	4.546e-007		
1.431e-001	1.646e-006		
1.391e-001	1.681e-006		
1.351e-001	4.074e-007		
1.311e-001	2.518e-008		
1.272e-001	2.775e-007		
1.231e-001	1.473e-006		
1.192e-001	1.510e-006		
1.152e-001	2.334e-007		
1.112e-001	-1.447e-007		
1.072e-001	1.320e-007		
1.031e-001	1.336e-006		
9.912e-002	1.362e-006		
9.520e-002	9.429e-008		
9.114e-002	-2.777e-007		
8.722e-002	-3.654e-008		
8.315e-002	1.181e-006		
7.921e-002	1.208e-006		
7.518e-002	-4.339e-008		
7.121e-002	-4.219e-007		
6.716e-002	-1.792e-007		
6.320e-002	1.057e-006		
5.918e-002	1.086e-006		
5.521e-002	-1.656e-007		
5.120e-002	-5.177e-007		
4.723e-002	-2.910e-007		
4.316e-002	9.466e-007		
3.924e-002	1.007e-006		
3.520e-002	-2.759e-007		
3.122e-002	-6.171e-007		
2.722e-002	-3.766e-007		
2.324e-002	8.516e-007		
1.920e-002	8.944e-007		
1.527e-002	-3.696e-007		
1.126e-002	-7.000e-007		
7.231e-003	-4.610e-007		
3.200e-003	7.530e-007		
-7.480e-004	8.269e-007		
-4.784e-003	-4.558e-007		
-8.731e-003	-7.894e-007		
-1.277e-002	-5.510e-007		
-1.675e-002	6.773e-007		
-2.076e-002	7.377e-007		
-2.472e-002	-5.386e-007		
-2.872e-002	-8.389e-007		
-3.273e-002	-6.271e-007		
-3.678e-002	6.233e-007		
-4.073e-002	6.587e-007		
-4.474e-002	-6.204e-007		
-4.872e-002	-8.930e-007		
-5.272e-002	-6.820e-007		
-5.669e-002	5.589e-007		
-6.071e-002	5.993e-007		
-6.469e-002	-6.641e-007		
-6.871e-002	-9.544e-007		
-7.269e-002	-7.605e-007		
-7.671e-002	4.921e-007		
-8.064e-002	5.348e-007		
-8.469e-002	-7.311e-007		
-8.868e-002	-1.023e-006		
-9.268e-002	-8.374e-007		
-9.670e-002	4.271e-007		
-1.007e-001	4.891e-007		
-1.046e-001	-8.088e-007		
-1.087e-001	-1.073e-006		
-1.127e-001	-8.942e-007		
-1.166e-001	3.692e-007		
-1.206e-001	4.176e-007		
-1.247e-001	-8.339e-007		
-1.286e-001	-1.123e-006		
-1.326e-001	-9.232e-007		
-1.366e-001	3.413e-007		
-1.406e-001	3.817e-007		
-1.446e-001	-8.803e-007		
-1.486e-001	-1.162e-006		
-1.526e-001	-9.813e-007		
-1.566e-001	2.942e-007		
-1.606e-001	3.637e-007		
-1.647e-001	-8.970e-007		
-1.686e-001	-1.162e-006		
-1.726e-001	-9.883e-007		
-1.766e-001	2.916e-007		
-1.806e-001	3.453e-007		
-1.846e-001	-9.211e-007		
-1.886e-001	-1.181e-006		
-1.926e-001	-1.033e-006		
-1.966e-001	2.835e-007		
-2.005e-001	3.355e-007		
-2.046e-001	-9.305e-007		
-2.085e-001	-1.173e-006		
-2.126e-001	-9.987e-007		
-2.165e-001	2.980e-007		
-2.205e-001	3.986e-007		
-2.245e-001	-8.561e-007		
-2.286e-001	-1.096e-006		
-2.325e-001	-9.193e-007		
-2.365e-001	3.883e-007		
-2.405e-001	4.786e-007		
-2.445e-001	-7.630e-007		
-2.485e-001	-9.897e-007		
-2.525e-001	-8.032e-007		
-2.565e-001	5.387e-007		
-2.605e-001	6.545e-007		
