XY
	CURVE1 (new-5mmolar-15btmapaq-CV-nitrogen-700mvps.DTA)[BKS]		CURVE2 (new-5mmolar-15btmapaq-CV-nitrogen-700mvps.DTA)[BKS]
4.988e-001	5.102e-005	4.987e-001	4.798e-005
4.947e-001	4.616e-005		
4.907e-001	4.154e-005		
4.867e-001	3.795e-005		
4.828e-001	3.535e-005		
4.788e-001	3.216e-005		
4.750e-001	2.978e-005		
4.708e-001	2.761e-005		
4.668e-001	2.564e-005		
4.627e-001	2.407e-005		
4.588e-001	2.225e-005		
4.548e-001	2.094e-005		
4.510e-001	1.965e-005		
4.468e-001	1.841e-005		
4.428e-001	1.728e-005		
4.388e-001	1.639e-005		
4.348e-001	1.533e-005		
4.308e-001	1.425e-005		
4.268e-001	1.349e-005		
4.228e-001	1.257e-005		
4.188e-001	1.204e-005		
4.148e-001	1.148e-005		
4.108e-001	1.063e-005		
4.068e-001	1.014e-005		
4.029e-001	9.576e-006		
3.988e-001	9.055e-006		
3.948e-001	8.546e-006		
3.908e-001	8.133e-006		
3.868e-001	7.659e-006		
3.828e-001	7.118e-006		
3.789e-001	6.962e-006		
3.748e-001	6.543e-006		
3.708e-001	6.021e-006		
3.668e-001	5.906e-006		
3.628e-001	5.541e-006		
3.588e-001	5.158e-006		
3.550e-001	4.991e-006		
3.509e-001	4.713e-006		
3.472e-001	4.350e-006		
3.429e-001	4.281e-006		
3.389e-001	3.948e-006		
3.348e-001	3.780e-006		
3.310e-001	3.456e-006		
3.269e-001	3.313e-006		
3.232e-001	3.189e-006		
3.189e-001	2.819e-006		
3.148e-001	2.715e-006		
3.108e-001	2.591e-006		
3.069e-001	2.312e-006		
3.028e-001	2.147e-006		
2.990e-001	2.097e-006		
2.949e-001	1.770e-006		
2.909e-001	1.610e-006		
2.869e-001	1.605e-006		
2.829e-001	1.268e-006		
2.789e-001	1.171e-006		
2.750e-001	1.043e-006		
2.709e-001	7.720e-007		
2.668e-001	6.389e-007		
2.629e-001	5.744e-007		
2.589e-001	4.550e-007		
2.549e-001	2.595e-007		
2.511e-001	1.720e-007		
2.469e-001	2.132e-008		
2.429e-001	-2.115e-007		
2.389e-001	-2.344e-007		
2.349e-001	-3.707e-007		
2.309e-001	-5.983e-007		
2.271e-001	-6.136e-007		
2.229e-001	-7.790e-007		
2.192e-001	-9.545e-007		
2.149e-001	-9.295e-007		
2.109e-001	-1.092e-006		
2.069e-001	-1.277e-006		
2.032e-001	-1.309e-006		
1.989e-001	-1.385e-006		
1.952e-001	-1.476e-006		
1.909e-001	-1.673e-006		
1.869e-001	-1.705e-006		
1.829e-001	-1.789e-006		
1.791e-001	-1.951e-006		
1.749e-001	-2.081e-006		
1.712e-001	-2.073e-006		
1.669e-001	-2.199e-006		
1.629e-001	-2.301e-006		
1.589e-001	-2.333e-006		
1.551e-001	-2.520e-006		
1.509e-001	-2.625e-006		
1.471e-001	-2.597e-006		
1.429e-001	-2.803e-006		
1.389e-001	-2.901e-006		
1.349e-001	-2.924e-006		
1.311e-001	-3.011e-006		
1.269e-001	-2.988e-006		
1.232e-001	-3.072e-006		
1.189e-001	-3.182e-006		
1.150e-001	-3.283e-006		
1.109e-001	-3.302e-006		
1.070e-001	-3.419e-006		
1.029e-001	-3.595e-006		
9.920e-002	-3.602e-006		
9.496e-002	-3.674e-006		
9.132e-002	-3.770e-006		
8.698e-002	-3.772e-006		
8.302e-002	-3.835e-006		
7.893e-002	-4.036e-006		
7.520e-002	-3.966e-006		
7.093e-002	-4.027e-006		
6.732e-002	-4.159e-006		
6.299e-002	-4.157e-006		
5.900e-002	-4.186e-006		
5.495e-002	-4.211e-006		
5.121e-002	-4.302e-006		
4.695e-002	-4.344e-006		
4.327e-002	-4.432e-006		
3.897e-002	-4.513e-006		
3.502e-002	-4.505e-006		
3.098e-002	-4.567e-006		
2.725e-002	-4.625e-006		
2.300e-002	-4.647e-006		
1.928e-002	-4.654e-006		
1.497e-002	-4.766e-006		
1.100e-002	-4.873e-006		
7.003e-003	-4.804e-006		
3.109e-003	-4.839e-006		
-9.937e-004	-4.871e-006		
-4.785e-003	-4.989e-006		
-9.022e-003	-5.057e-006		
-1.298e-002	-5.084e-006		
-1.697e-002	-5.026e-006		
-2.095e-002	-5.124e-006		
-2.501e-002	-5.237e-006		
-2.879e-002	-5.175e-006		
-3.293e-002	-5.169e-006		
-3.666e-002	-5.343e-006		
-4.102e-002	-5.294e-006		
-4.500e-002	-5.308e-006		
-4.902e-002	-5.407e-006		
-5.286e-002	-5.444e-006		
-5.702e-002	-5.431e-006		
-6.073e-002	-5.500e-006		
-6.498e-002	-5.452e-006		
-6.893e-002	-5.536e-006		
-7.298e-002	-5.583e-006		
-7.685e-002	-5.623e-006		
-8.099e-002	-5.663e-006		
-8.471e-002	-5.679e-006		
-8.902e-002	-5.722e-006		
-9.298e-002	-5.742e-006		
-9.697e-002	-5.751e-006		
-1.008e-001	-5.727e-006		
-1.050e-001	-5.866e-006		
-1.087e-001	-5.822e-006		
-1.130e-001	-5.864e-006		
-1.169e-001	-5.882e-006		
-1.209e-001	-5.909e-006		
-1.248e-001	-5.883e-006		
-1.289e-001	-6.026e-006		
-1.327e-001	-6.047e-006		
