XY
	CURVE1 (new-5mmolar-14btmapaq-CV-nitrogen-1000mvps.DTA)[BKS]		CURVE2 (new-5mmolar-14btmapaq-CV-nitrogen-1000mvps.DTA)[BKS]
4.988e-001	4.744e-005	4.986e-001	8.167e-005
4.947e-001	3.962e-005		
4.907e-001	3.335e-005		
4.866e-001	2.993e-005		
4.827e-001	2.663e-005		
4.787e-001	2.438e-005		
4.747e-001	2.026e-005		
4.707e-001	1.876e-005		
4.667e-001	1.674e-005		
4.626e-001	1.554e-005		
4.588e-001	1.257e-005		
4.547e-001	1.144e-005		
4.507e-001	1.007e-005		
4.468e-001	9.492e-006		
4.428e-001	6.947e-006		
4.387e-001	5.843e-006		
4.348e-001	4.852e-006		
4.307e-001	4.561e-006		
4.268e-001	2.661e-006		
4.228e-001	1.104e-006		
4.188e-001	6.472e-007		
4.148e-001	2.931e-007		
4.108e-001	-8.801e-007		
4.068e-001	-2.385e-006		
4.028e-001	-2.543e-006		
3.988e-001	-2.974e-006		
3.948e-001	-3.468e-006		
3.908e-001	-5.006e-006		
3.868e-001	-4.728e-006		
3.828e-001	-5.043e-006		
3.788e-001	-4.731e-006		
3.748e-001	-6.578e-006		
3.708e-001	-6.073e-006		
3.668e-001	-6.248e-006		
3.628e-001	-5.747e-006		
3.588e-001	-7.162e-006		
3.548e-001	-6.796e-006		
3.508e-001	-6.844e-006		
3.468e-001	-5.921e-006		
3.428e-001	-7.276e-006		
3.388e-001	-7.192e-006		
3.348e-001	-7.212e-006		
3.309e-001	-6.420e-006		
3.269e-001	-7.374e-006		
3.228e-001	-8.000e-006		
3.189e-001	-7.643e-006		
3.148e-001	-7.238e-006		
3.109e-001	-7.630e-006		
3.069e-001	-8.610e-006		
3.029e-001	-8.121e-006		
2.989e-001	-8.185e-006		
2.948e-001	-8.185e-006		
2.909e-001	-9.366e-006		
2.868e-001	-8.881e-006		
2.829e-001	-8.935e-006		
2.789e-001	-8.575e-006		
2.749e-001	-1.023e-005		
2.709e-001	-9.566e-006		
2.669e-001	-9.711e-006		
2.629e-001	-9.253e-006		
2.589e-001	-1.071e-005		
2.549e-001	-1.046e-005		
2.509e-001	-1.052e-005		
2.469e-001	-9.801e-006		
2.429e-001	-1.122e-005		
2.389e-001	-1.127e-005		
2.349e-001	-1.133e-005		
2.309e-001	-1.068e-005		
2.270e-001	-1.171e-005		
2.229e-001	-1.235e-005		
2.190e-001	-1.217e-005		
2.149e-001	-1.184e-005		
2.109e-001	-1.238e-005		
2.070e-001	-1.315e-005		
2.030e-001	-1.291e-005		
1.990e-001	-1.290e-005		
1.950e-001	-1.290e-005		
1.910e-001	-1.406e-005		
1.870e-001	-1.355e-005		
1.830e-001	-1.365e-005		
1.790e-001	-1.318e-005		
1.750e-001	-1.485e-005		
1.710e-001	-1.425e-005		
1.670e-001	-1.438e-005		
