XY
	CURVE1 (new-5mmolar-14btmapaq-CV-nitrogen-100mvps.DTA)[BKS]		CURVE2 (new-5mmolar-14btmapaq-CV-nitrogen-100mvps.DTA)[BKS]
4.988e-001	1.189e-005	4.987e-001	1.311e-005
4.948e-001	8.105e-006		
4.908e-001	5.422e-006		
4.868e-001	4.718e-006		
4.828e-001	3.152e-006		
4.788e-001	2.747e-006		
4.749e-001	2.366e-006		
4.709e-001	1.441e-006		
4.669e-001	1.758e-006		
4.629e-001	8.498e-007		
4.589e-001	9.056e-007		
4.549e-001	8.337e-007		
4.509e-001	1.547e-007		
4.469e-001	6.639e-007		
4.429e-001	-1.124e-007		
4.389e-001	8.082e-008		
4.349e-001	9.875e-008		
4.309e-001	-4.761e-007		
4.269e-001	9.867e-008		
4.230e-001	-6.067e-007		
4.189e-001	-3.270e-007		
4.149e-001	-2.727e-007		
4.109e-001	-7.684e-007		
4.069e-001	-1.397e-007		
4.029e-001	-8.109e-007		
3.990e-001	-4.688e-007		
3.950e-001	-3.822e-007		
3.910e-001	-8.255e-007		
3.869e-001	-1.838e-007		
3.830e-001	-8.126e-007		
3.790e-001	-4.400e-007		
3.750e-001	-3.630e-007		
3.710e-001	-7.660e-007		
3.670e-001	-1.198e-007		
3.630e-001	-7.614e-007		
3.590e-001	-3.692e-007		
3.550e-001	-3.153e-007		
3.510e-001	-7.195e-007		
3.470e-001	-6.794e-008		
3.430e-001	-7.339e-007		
3.390e-001	-3.311e-007		
3.350e-001	-3.038e-007		
3.310e-001	-6.921e-007		
3.270e-001	-7.058e-008		
3.230e-001	-7.347e-007		
3.190e-001	-3.209e-007		
3.150e-001	-3.217e-007		
3.110e-001	-6.997e-007		
3.070e-001	-8.654e-008		
3.030e-001	-7.752e-007		
2.990e-001	-3.432e-007		
2.950e-001	-3.637e-007		
2.910e-001	-7.294e-007		
2.870e-001	-1.249e-007		
2.830e-001	-8.323e-007		
2.791e-001	-3.756e-007		
2.750e-001	-4.279e-007		
2.711e-001	-7.648e-007		
2.671e-001	-1.775e-007		
2.631e-001	-8.825e-007		
2.591e-001	-4.065e-007		
2.551e-001	-4.844e-007		
2.511e-001	-8.015e-007		
2.471e-001	-2.276e-007		
2.431e-001	-9.240e-007		
2.391e-001	-4.426e-007		
2.351e-001	-5.439e-007		
2.311e-001	-8.367e-007		
2.271e-001	-2.740e-007		
2.231e-001	-9.643e-007		
2.191e-001	-4.720e-007		
2.151e-001	-5.853e-007		
2.111e-001	-8.620e-007		
2.071e-001	-3.046e-007		
2.032e-001	-1.002e-006		
1.991e-001	-4.996e-007		
1.951e-001	-6.420e-007		
1.912e-001	-8.858e-007		
1.872e-001	-3.411e-007		
1.832e-001	-1.035e-006		
1.792e-001	-5.315e-007		
1.752e-001	-6.929e-007		
1.712e-001	-9.161e-007		
1.671e-001	-3.827e-007		
1.632e-001	-1.080e-006		
1.592e-001	-5.610e-007		
1.552e-001	-7.490e-007		
1.512e-001	-9.493e-007		
1.472e-001	-4.420e-007		
1.432e-001	-1.119e-006		
1.392e-001	-5.966e-007		
1.352e-001	-8.112e-007		
1.312e-001	-9.772e-007		
1.272e-001	-4.776e-007		
1.232e-001	-1.173e-006		
1.192e-001	-6.298e-007		
1.152e-001	-8.663e-007		
1.112e-001	-1.013e-006		
1.072e-001	-5.264e-007		
1.032e-001	-1.210e-006		
9.922e-002	-6.575e-007		
9.528e-002	-9.281e-007		
9.119e-002	-1.050e-006		
8.727e-002	-5.697e-007		
8.324e-002	-1.253e-006		
7.928e-002	-6.887e-007		
7.524e-002	-9.841e-007		
7.133e-002	-1.070e-006		
6.723e-002	-6.202e-007		
6.330e-002	-1.292e-006		
5.925e-002	-7.217e-007		
5.528e-002	-1.031e-006		
5.125e-002	-1.109e-006		
4.734e-002	-6.544e-007		
4.324e-002	-1.334e-006		
3.939e-002	-7.504e-007		
3.527e-002	-1.092e-006		
3.130e-002	-1.136e-006		
2.725e-002	-7.024e-007		
2.334e-002	-1.372e-006		
1.925e-002	-7.734e-007		
1.539e-002	-1.144e-006		
1.130e-002	-1.160e-006		
7.331e-003	-7.472e-007		
3.267e-003	-1.406e-006		
-6.345e-004	-7.995e-007		
-4.728e-003	-1.172e-006		
-8.616e-003	-1.194e-006		
-1.267e-002	-7.788e-007		
-1.664e-002	-1.432e-006		
-2.069e-002	-8.314e-007		
-2.463e-002	-1.219e-006		
-2.870e-002	-1.216e-006		
-3.260e-002	-8.091e-007		
-3.673e-002	-1.456e-006		
-4.062e-002	-8.460e-007		
-4.468e-002	-1.260e-006		
-4.859e-002	-1.234e-006		
-5.268e-002	-8.349e-007		
-5.655e-002	-1.483e-006		
-6.071e-002	-8.663e-007		
-6.458e-002	-1.294e-006		
-6.864e-002	-1.260e-006		
-7.257e-002	-8.768e-007		
-7.665e-002	-1.505e-006		
-8.053e-002	-8.798e-007		
-8.469e-002	-1.325e-006		
-8.849e-002	-1.269e-006		
-9.261e-002	-9.027e-007		
-9.655e-002	-1.528e-006		
-1.006e-001	-9.071e-007		
-1.045e-001	-1.357e-006		
-1.086e-001	-1.279e-006		
-1.125e-001	-9.400e-007		
-1.166e-001	-1.560e-006		
-1.205e-001	-9.204e-007		
-1.246e-001	-1.400e-006		
-1.285e-001	-1.306e-006		
-1.326e-001	-9.826e-007		
-1.365e-001	-1.585e-006		
-1.405e-001	-9.640e-007		
-1.445e-001	-1.432e-006		
-1.486e-001	-1.340e-006		
-1.525e-001	-1.023e-006		
-1.566e-001	-1.619e-006		
-1.605e-001	-9.833e-007		
-1.646e-001	-1.492e-006		
-1.685e-001	-1.384e-006		
-1.725e-001	-1.079e-006		
-1.765e-001	-1.682e-006		
-1.805e-001	-1.032e-006		
-1.844e-001	-1.560e-006		
-1.886e-001	-1.438e-006		
-1.925e-001	-1.162e-006		
-1.965e-001	-1.750e-006		
-2.005e-001	-1.125e-006		
-2.045e-001	-1.648e-006		
-2.084e-001	-1.511e-006		
-2.125e-001	-1.256e-006		
-2.164e-001	-1.831e-006		
-2.204e-001	-1.209e-006		
-2.244e-001	-1.739e-006		
-2.285e-001	-1.583e-006		
-2.324e-001	-1.352e-006		
-2.364e-001	-1.904e-006		
-2.404e-001	-1.270e-006		
-2.444e-001	-1.806e-006		
-2.484e-001	-1.618e-006		
-2.524e-001	-1.389e-006		
-2.564e-001	-1.902e-006		
-2.604e-001	-1.262e-006		
-2.644e-001	-1.781e-006		
-2.684e-001	-1.564e-006		
-2.724e-001	-1.329e-006		
-2.764e-001	-1.834e-006		
-2.804e-001	-1.176e-006		
-2.844e-001	-1.714e-006		
-2.884e-001	-1.477e-006		
-2.924e-001	-1.269e-006		
-2.963e-001	-1.772e-006		
-3.004e-001	-1.138e-006		
-3.044e-001	-1.700e-006		
-3.084e-001	-1.473e-006		
-3.124e-001	-1.319e-006		
-3.164e-001	-1.843e-006		
-3.203e-001	-1.251e-006		
-3.243e-001	-1.855e-006		
-3.283e-001	-1.673e-006		
-3.324e-001	-1.568e-006		
-3.363e-001	-2.119e-006		
-3.403e-001	-1.588e-006		
-3.443e-001	-2.247e-006		
-3.483e-001	-2.086e-006		
-3.523e-001	-2.038e-006		
-3.563e-001	-2.623e-006		
-3.603e-001	-2.099e-006		
-3.643e-001	-2.781e-006		
-3.683e-001	-2.606e-006		
-3.722e-001	-2.588e-006		
-3.763e-001	-3.133e-006		
-3.803e-001	-2.594e-006		
-3.842e-001	-3.256e-006		
-3.882e-001	-3.013e-006		
-3.922e-001	-2.927e-006		
-3.962e-001	-3.399e-006		
-4.002e-001	-2.787e-006		
-4.042e-001	-3.356e-006		
-4.082e-001	-3.018e-006		
-4.122e-001	-2.868e-006		
-4.162e-001	-3.209e-006		
-4.202e-001	-2.520e-006		
-4.242e-001	-3.010e-006		
-4.282e-001	-2.551e-006		
-4.322e-001	-2.320e-006		
-4.361e-001	-2.570e-006		
-4.402e-001	-1.811e-006		
-4.442e-001	-2.240e-006		
-4.481e-001	-1.714e-006		
-4.522e-001	-1.461e-006		
-4.561e-001	-1.681e-006		
-4.602e-001	-9.074e-007		
-4.641e-001	-1.350e-006		
-4.681e-001	-8.456e-007		
-4.721e-001	-6.738e-007		
-4.761e-001	-9.722e-007		
-4.801e-001	-3.633e-007		
-4.841e-001	-9.596e-007		
-4.881e-001	-6.286e-007		
-4.921e-001	-7.461e-007		
-4.961e-001	-1.318e-006		
-5.001e-001	-1.044e-006		
-5.041e-001	-2.064e-006		
-5.080e-001	-2.231e-006		
-5.120e-001	-2.945e-006		
-5.160e-001	-4.191e-006		
-5.200e-001	-4.767e-006		
-5.240e-001	-6.797e-006		
-5.280e-001	-8.115e-006		
-5.319e-001	-1.016e-005		
-5.363e-001	-1.325e-005		
-5.403e-001	-1.529e-005		
-5.443e-001	-1.884e-005		
-5.483e-001	-2.159e-005		
-5.522e-001	-2.501e-005		
-5.562e-001	-2.896e-005		
-5.603e-001	-3.232e-005		
-5.642e-001	-3.702e-005		
-5.682e-001	-4.091e-005		
-5.722e-001	-4.547e-005		
-5.762e-001	-5.055e-005		
-5.802e-001	-5.504e-005		
-5.842e-001	-6.089e-005		
-5.882e-001	-6.601e-005		
-5.921e-001	-7.190e-005		
-5.962e-001	-7.837e-005		
-6.002e-001	-8.432e-005		
-6.041e-001	-9.192e-005		
-6.081e-001	-9.882e-005		
-6.121e-001	-1.066e-004		
-6.161e-001	-1.153e-004		
-6.200e-001	-1.237e-004		
-6.241e-001	-1.337e-004		
-6.280e-001	-1.427e-004		
-6.320e-001	-1.526e-004		
-6.360e-001	-1.628e-004		
-6.400e-001	-1.723e-004		
-6.439e-001	-1.828e-004		
-6.480e-001	-1.919e-004		
-6.518e-001	-2.011e-004		
-6.559e-001	-2.098e-004		
-6.599e-001	-2.166e-004		
-6.640e-001	-2.235e-004		
-6.678e-001	-2.281e-004		
-6.719e-001	-2.318e-004		
-6.758e-001	-2.343e-004		
-6.799e-001	-2.346e-004		
-6.838e-001	-2.349e-004		
-6.879e-001	-2.330e-004		
-6.918e-001	-2.307e-004		
-6.959e-001	-2.280e-004		
-6.998e-001	-2.239e-004		
-7.038e-001	-2.206e-004		
-7.078e-001	-2.161e-004		
-7.119e-001	-2.121e-004		
-7.158e-001	-2.082e-004		
-7.199e-001	-2.037e-004		
-7.238e-001	-2.005e-004		
-7.280e-001	-1.963e-004		
-7.318e-001	-1.931e-004		
-7.359e-001	-1.901e-004		
-7.398e-001	-1.864e-004		
-7.439e-001	-1.841e-004		
-7.478e-001	-1.808e-004		
-7.520e-001	-1.784e-004		
-7.558e-001	-1.761e-004		
-7.599e-001	-1.734e-004		
-7.638e-001	-1.720e-004		
-7.679e-001	-1.694e-004		
-7.718e-001	-1.676e-004		
-7.760e-001	-1.660e-004		
-7.798e-001	-1.637e-004		
-7.839e-001	-1.625e-004		
-7.878e-001	-1.602e-004		
-7.919e-001	-1.588e-004		
-7.958e-001	-1.571e-004		
-7.999e-001	-1.549e-004		
-8.038e-001	-1.540e-004		
-8.079e-001	-1.518e-004		
-8.118e-001	-1.504e-004		
-8.159e-001	-1.489e-004		
-8.197e-001	-1.469e-004		
-8.238e-001	-1.460e-004		
-8.277e-001	-1.441e-004		
-8.318e-001	-1.427e-004		
-8.358e-001	-1.415e-004		
-8.398e-001	-1.397e-004		
-8.438e-001	-1.390e-004		
-8.478e-001	-1.372e-004		
-8.517e-001	-1.362e-004		
-8.559e-001	-1.352e-004		
-8.598e-001	-1.337e-004		
-8.638e-001	-1.332e-004		
-8.678e-001	-1.317e-004		
-8.718e-001	-1.310e-004		
-8.757e-001	-1.302e-004		
-8.798e-001	-1.289e-004		
-8.838e-001	-1.286e-004		
-8.878e-001	-1.272e-004		
-8.918e-001	-1.266e-004		
-8.958e-001	-1.259e-004		
-8.997e-001	-1.249e-004		
-9.038e-001	-1.248e-004		
-9.077e-001	-1.234e-004		
-9.118e-001	-1.230e-004		
-9.157e-001	-1.224e-004		
-9.198e-001	-1.212e-004		
-9.237e-001	-1.212e-004		
-9.278e-001	-1.201e-004		
-9.317e-001	-1.198e-004		
-9.358e-001	-1.193e-004		
-9.397e-001	-1.183e-004		
-9.438e-001	-1.184e-004		
-9.477e-001	-1.173e-004		
-9.517e-001	-1.170e-004		
-9.557e-001	-1.166e-004		
-9.597e-001	-1.157e-004		
-9.637e-001	-1.158e-004		
-9.677e-001	-1.149e-004		
-9.717e-001	-1.147e-004		
-9.757e-001	-1.143e-004		
-9.797e-001	-1.136e-004		
-9.837e-001	-1.138e-004		
-9.877e-001	-1.128e-004		
-9.917e-001	-1.127e-004		
-9.957e-001	-1.124e-004		
-9.997e-001	-1.117e-004		
-9.957e-001	-1.097e-004		
-9.917e-001	-1.075e-004		
-9.877e-001	-1.066e-004		
-9.838e-001	-1.055e-004		
-9.797e-001	-1.042e-004		
-9.757e-001	-1.045e-004		
-9.717e-001	-1.028e-004		
-9.678e-001	-1.022e-004		
-9.637e-001	-1.014e-004		
-9.597e-001	-1.002e-004		
-9.557e-001	-1.001e-004		
-9.518e-001	-9.878e-005		
-9.477e-001	-9.853e-005		
-9.438e-001	-9.781e-005		
