XY
	CURVE1 (new-5mmolar-14btmapaq-CV-nitrogen-600mvps.DTA)[BKS]		CURVE2 (new-5mmolar-14btmapaq-CV-nitrogen-600mvps.DTA)[BKS]
-1.968e-001	1.189e-004		
-1.927e-001	1.189e-004		
-1.888e-001	1.171e-004		
-1.847e-001	1.167e-004		
-1.808e-001	1.155e-004		
-1.768e-001	1.153e-004		
-1.728e-001	1.154e-004		
-1.688e-001	1.138e-004		
-1.649e-001	1.135e-004		
-1.608e-001	1.124e-004		
-1.568e-001	1.123e-004		
-1.529e-001	1.125e-004		
-1.488e-001	1.111e-004		
-1.448e-001	1.109e-004		
-1.408e-001	1.099e-004		
-1.368e-001	1.098e-004		
-1.328e-001	1.100e-004		
-1.288e-001	1.088e-004		
-1.248e-001	1.086e-004		
-1.208e-001	1.077e-004		
-1.168e-001	1.077e-004		
-1.128e-001	1.080e-004		
-1.088e-001	1.067e-004		
-1.048e-001	1.066e-004		
-1.008e-001	1.058e-004		
-9.687e-002	1.058e-004		
-9.287e-002	1.061e-004		
-8.889e-002	1.049e-004		
-8.489e-002	1.048e-004		
-8.083e-002	1.039e-004		
-7.686e-002	1.040e-004		
-7.286e-002	1.044e-004		
-6.889e-002	1.030e-004		
-6.484e-002	1.029e-004		
-6.093e-002	1.021e-004		
-5.688e-002	1.022e-004		
-5.289e-002	1.024e-004		
-4.891e-002	1.012e-004		
-4.490e-002	1.011e-004		
-4.090e-002	1.001e-004		
-3.696e-002	1.002e-004		
-3.290e-002	1.005e-004		
-2.893e-002	9.917e-005		
-2.495e-002	9.901e-005		
-2.091e-002	9.805e-005		
-1.691e-002	9.811e-005		
-1.290e-002	9.832e-005		
-8.934e-003	9.703e-005		
-4.961e-003	9.684e-005		
-9.300e-004	9.587e-005		
3.072e-003	9.586e-005		
7.071e-003	9.608e-005		
1.108e-002	9.470e-005		
1.505e-002	9.449e-005		
1.905e-002	9.340e-005		
2.307e-002	9.338e-005		
2.704e-002	9.355e-005		
3.106e-002	9.219e-005		
3.504e-002	9.186e-005		
3.900e-002	9.078e-005		
4.302e-002	9.073e-005		
4.702e-002	9.080e-005		
5.106e-002	8.941e-005		
5.504e-002	8.911e-005		
5.903e-002	8.796e-005		
6.303e-002	8.783e-005		
6.700e-002	8.793e-005		
7.104e-002	8.653e-005		
7.505e-002	8.617e-005		
7.901e-002	8.493e-005		
8.302e-002	8.481e-005		
8.701e-002	8.487e-005		
9.099e-002	8.344e-005		
9.499e-002	8.312e-005		
9.899e-002	8.195e-005		
1.030e-001	8.193e-005		
1.070e-001	8.198e-005		
1.110e-001	8.052e-005		
1.150e-001	8.025e-005		
1.190e-001	7.901e-005		
1.230e-001	7.903e-005		
1.270e-001	7.908e-005		
1.310e-001	7.777e-005		
1.350e-001	7.742e-005		
1.390e-001	7.631e-005		
1.430e-001	7.630e-005		
1.470e-001	7.641e-005		
1.510e-001	7.509e-005		
1.550e-001	7.487e-005		
1.590e-001	7.372e-005		
1.630e-001	7.379e-005		
1.669e-001	7.391e-005		
1.709e-001	7.260e-005		
1.750e-001	7.244e-005		
1.790e-001	7.136e-005		
1.830e-001	7.139e-005		
1.870e-001	7.157e-005		
1.909e-001	7.039e-005		
1.949e-001	7.022e-005		
1.989e-001	6.913e-005		
2.030e-001	6.923e-005		
2.069e-001	6.946e-005		
2.109e-001	6.832e-005		
2.149e-001	6.815e-005		
2.189e-001	6.713e-005		
2.229e-001	6.728e-005		
2.269e-001	6.754e-005		
2.309e-001	6.637e-005		
2.349e-001	6.637e-005		
2.389e-001	6.525e-005		
2.429e-001	6.557e-005		
2.469e-001	6.587e-005		
2.509e-001	6.481e-005		
2.549e-001	6.476e-005		
2.589e-001	6.384e-005		
2.629e-001	6.411e-005		
2.669e-001	6.450e-005		
2.709e-001	6.344e-005		
2.749e-001	6.344e-005		
2.789e-001	6.248e-005		
2.829e-001	6.280e-005		
2.869e-001	6.314e-005		
2.909e-001	6.213e-005		
2.949e-001	6.217e-005		
2.988e-001	6.127e-005		
3.029e-001	6.164e-005		
3.068e-001	6.203e-005		
3.109e-001	6.109e-005		
3.148e-001	6.122e-005		
3.188e-001	6.032e-005		
3.228e-001	6.077e-005		
3.268e-001	6.131e-005		
3.308e-001	6.047e-005		
3.349e-001	6.062e-005		
3.388e-001	5.987e-005		
3.428e-001	6.035e-005		
3.468e-001	6.085e-005		
3.508e-001	6.010e-005		
3.548e-001	6.026e-005		
3.588e-001	5.959e-005		
3.628e-001	6.007e-005		
3.668e-001	6.062e-005		
3.708e-001	5.984e-005		
3.748e-001	6.014e-005		
3.788e-001	5.945e-005		
3.828e-001	6.003e-005		
3.868e-001	6.055e-005		
3.908e-001	5.983e-005		
3.948e-001	6.007e-005		
3.988e-001	5.933e-005		
4.028e-001	5.992e-005		
4.068e-001	6.053e-005		
4.108e-001	5.978e-005		
4.148e-001	6.005e-005		
4.188e-001	5.924e-005		
4.228e-001	5.987e-005		
4.268e-001	6.034e-005		
4.307e-001	5.965e-005		
4.348e-001	5.986e-005		
4.387e-001	5.895e-005		
4.427e-001	5.953e-005		
4.467e-001	6.002e-005		
4.507e-001	5.913e-005		
4.547e-001	5.939e-005		
4.587e-001	5.844e-005		
4.627e-001	5.892e-005		
4.667e-001	5.935e-005		
4.707e-001	5.848e-005		
4.747e-001	5.863e-005		
4.787e-001	5.759e-005		
4.827e-001	5.814e-005		
4.866e-001	5.842e-005		
4.907e-001	5.758e-005		
4.947e-001	5.767e-005		
4.987e-001	5.665e-005		
			
