XY
	CURVE1 (new-5mmolar-18btmapaq-CV-nitrogen-600mvps.DTA)[BKS]		CURVE2 (new-5mmolar-18btmapaq-CV-nitrogen-600mvps.DTA)[BKS]
4.988e-001	2.439e-005	4.987e-001	2.406e-005
4.947e-001	2.188e-005		
4.908e-001	2.023e-005		
4.867e-001	1.619e-005		
4.827e-001	1.644e-005		
4.787e-001	1.482e-005		
4.747e-001	1.398e-005		
4.707e-001	1.337e-005		
4.667e-001	1.022e-005		
4.627e-001	1.116e-005		
4.588e-001	1.016e-005		
4.548e-001	9.741e-006		
4.508e-001	9.619e-006		
4.467e-001	6.792e-006		
4.428e-001	8.010e-006		
4.387e-001	7.288e-006		
4.348e-001	7.182e-006		
4.308e-001	7.209e-006		
4.268e-001	4.593e-006		
4.228e-001	6.004e-006		
4.188e-001	5.372e-006		
4.148e-001	5.355e-006		
4.108e-001	5.602e-006		
4.068e-001	3.078e-006		
4.028e-001	4.627e-006		
3.988e-001	4.057e-006		
3.948e-001	4.167e-006		
3.908e-001	4.488e-006		
3.868e-001	2.018e-006		
3.828e-001	3.575e-006		
3.788e-001	3.119e-006		
3.748e-001	3.340e-006		
3.708e-001	3.715e-006		
3.668e-001	1.260e-006		
3.629e-001	2.877e-006		
3.588e-001	2.433e-006		
3.549e-001	2.654e-006		
3.508e-001	3.064e-006		
3.468e-001	6.537e-007		
3.428e-001	2.279e-006		
3.389e-001	1.841e-006		
3.349e-001	2.115e-006		
3.309e-001	2.568e-006		
3.269e-001	2.262e-007		
3.229e-001	1.796e-006		
3.189e-001	1.414e-006		
3.149e-001	1.697e-006		
3.109e-001	2.150e-006		
3.069e-001	-1.905e-007		
3.029e-001	1.399e-006		
2.989e-001	1.016e-006		
2.949e-001	1.335e-006		
2.909e-001	1.750e-006		
2.869e-001	-5.842e-007		
2.829e-001	1.067e-006		
2.789e-001	6.958e-007		
2.750e-001	9.667e-007		
2.710e-001	1.433e-006		
2.670e-001	-8.737e-007		
2.629e-001	7.127e-007		
2.589e-001	3.728e-007		
2.549e-001	7.141e-007		
2.510e-001	1.109e-006		
2.469e-001	-1.179e-006		
2.429e-001	4.492e-007		
2.390e-001	1.037e-007		
2.349e-001	4.023e-007		
2.309e-001	8.932e-007		
2.269e-001	-1.426e-006		
2.230e-001	2.081e-007		
2.189e-001	-9.862e-008		
2.150e-001	2.219e-007		
2.110e-001	7.274e-007		
2.070e-001	-1.579e-006		
2.030e-001	1.870e-009		
1.990e-001	-3.291e-007		
1.950e-001	1.175e-008		
1.910e-001	4.970e-007		
1.870e-001	-1.806e-006		
1.830e-001	-1.529e-007		
1.790e-001	-5.085e-007		
1.751e-001	-1.481e-007		
1.710e-001	3.618e-007		
1.670e-001	-1.939e-006		
1.630e-001	-3.690e-007		
1.590e-001	-6.689e-007		
1.551e-001	-2.811e-007		
1.511e-001	2.474e-007		
1.470e-001	-2.093e-006		
1.431e-001	-4.502e-007		
1.391e-001	-8.248e-007		
1.350e-001	-3.768e-007		
1.311e-001	8.912e-008		
1.271e-001	-2.178e-006		
1.230e-001	-5.793e-007		
1.191e-001	-9.299e-007		
1.151e-001	-4.495e-007		
1.111e-001	2.025e-008		
1.071e-001	-2.300e-006		
1.031e-001	-6.604e-007		
9.908e-002	-1.033e-006		
9.509e-002	-6.086e-007		
9.107e-002	-4.324e-008		
8.717e-002	-2.323e-006		
8.311e-002	-7.657e-007		
7.911e-002	-1.133e-006		
7.510e-002	-6.682e-007		
7.114e-002	-1.685e-007		
6.705e-002	-2.414e-006		
6.309e-002	-8.352e-007		
5.909e-002	-1.176e-006		
5.516e-002	-6.866e-007		
5.114e-002	-2.470e-007		
4.719e-002	-2.481e-006		
4.309e-002	-9.282e-007		
3.917e-002	-1.299e-006		
3.513e-002	-7.961e-007		
3.113e-002	-3.112e-007		
2.710e-002	-2.553e-006		
2.316e-002	-9.362e-007		
1.918e-002	-1.355e-006		
1.514e-002	-8.467e-007		
1.118e-002	-3.522e-007		
7.195e-003	-2.657e-006		
3.145e-003	-1.088e-006		
-8.150e-004	-1.466e-006		
-4.835e-003	-9.211e-007		
-8.776e-003	-4.588e-007		
-1.287e-002	-2.703e-006		
-1.677e-002	-1.152e-006		
-2.077e-002	-1.519e-006		
-2.484e-002	-9.964e-007		
-2.882e-002	-5.412e-007		
-3.279e-002	-2.779e-006		
-3.686e-002	-1.283e-006		
-4.075e-002	-1.633e-006		
-4.476e-002	-1.095e-006		
-4.880e-002	-6.441e-007		
-5.281e-002	-2.876e-006		
-5.674e-002	-1.378e-006		
-6.083e-002	-1.753e-006		
-6.474e-002	-1.197e-006		
-6.878e-002	-8.246e-007		
-7.276e-002	-3.015e-006		
-7.674e-002	-1.527e-006		
-8.075e-002	-1.883e-006		
-8.482e-002	-1.424e-006		
-8.871e-002	-9.539e-007		
-9.277e-002	-3.208e-006		
-9.671e-002	-1.689e-006		
-1.008e-001	-2.079e-006		
-1.047e-001	-1.568e-006		
-1.087e-001	-1.085e-006		
-1.127e-001	-3.315e-006		
-1.168e-001	-1.848e-006		
-1.207e-001	-2.275e-006		
-1.247e-001	-1.686e-006		
-1.287e-001	-1.289e-006		
-1.327e-001	-3.535e-006		
-1.367e-001	-2.002e-006		
-1.407e-001	-2.396e-006		
-1.447e-001	-1.865e-006		
-1.487e-001	-1.416e-006		
-1.527e-001	-3.677e-006		
-1.567e-001	-2.140e-006		
-1.607e-001	-2.564e-006		
-1.648e-001	-2.008e-006		
-1.687e-001	-1.541e-006		
-1.727e-001	-3.720e-006		
-1.766e-001	-2.242e-006		
-1.807e-001	-2.651e-006		
-1.846e-001	-2.064e-006		
-1.887e-001	-1.625e-006		
-1.927e-001	-3.815e-006		
-1.967e-001	-2.315e-006		
-2.006e-001	-2.771e-006		
-2.047e-001	-2.119e-006		
-2.086e-001	-1.720e-006		
-2.126e-001	-3.852e-006		
-2.166e-001	-2.364e-006		
-2.207e-001	-2.764e-006		
-2.246e-001	-2.117e-006		
-2.287e-001	-1.693e-006		
-2.326e-001	-3.818e-006		
