XY
	CURVE1 (new-5mmolar-18btmapaq-CV-nitrogen-400mvps.DTA)[BKS]		CURVE2 (new-5mmolar-18btmapaq-CV-nitrogen-400mvps.DTA)[BKS]
4.988e-001	3.182e-005	4.988e-001	1.861e-005
4.947e-001	2.709e-005		
4.908e-001	2.185e-005		
4.867e-001	1.911e-005		
4.828e-001	1.841e-005		
4.788e-001	1.557e-005		
4.748e-001	1.470e-005		
4.708e-001	1.208e-005		
4.668e-001	1.116e-005		
4.628e-001	1.182e-005		
4.588e-001	1.002e-005		
4.548e-001	9.965e-006		
4.508e-001	7.947e-006		
4.468e-001	7.593e-006		
4.428e-001	8.666e-006		
4.388e-001	7.256e-006		
4.348e-001	7.499e-006		
4.308e-001	5.728e-006		
4.268e-001	5.570e-006		
4.228e-001	6.842e-006		
4.188e-001	5.580e-006		
4.148e-001	5.993e-006		
4.109e-001	4.375e-006		
4.068e-001	4.316e-006		
4.029e-001	5.673e-006		
3.989e-001	4.500e-006		
3.948e-001	4.982e-006		
3.908e-001	3.404e-006		
3.869e-001	3.454e-006		
3.829e-001	4.834e-006		
3.789e-001	3.735e-006		
3.749e-001	4.298e-006		
3.709e-001	2.743e-006		
3.669e-001	2.813e-006		
3.629e-001	4.232e-006		
3.589e-001	3.188e-006		
3.549e-001	3.732e-006		
3.509e-001	2.242e-006		
3.469e-001	2.343e-006		
3.429e-001	3.788e-006		
3.389e-001	2.762e-006		
3.349e-001	3.307e-006		
3.309e-001	1.828e-006		
3.269e-001	1.926e-006		
3.229e-001	3.412e-006		
3.189e-001	2.372e-006		
3.149e-001	2.953e-006		
3.109e-001	1.515e-006		
3.069e-001	1.597e-006		
3.029e-001	3.076e-006		
2.989e-001	2.057e-006		
2.950e-001	2.684e-006		
2.909e-001	1.200e-006		
2.870e-001	1.306e-006		
2.829e-001	2.795e-006		
2.790e-001	1.792e-006		
2.749e-001	2.381e-006		
2.710e-001	9.203e-007		
2.670e-001	1.033e-006		
2.630e-001	2.525e-006		
2.590e-001	1.509e-006		
2.550e-001	2.152e-006		
2.510e-001	7.251e-007		
2.470e-001	8.059e-007		
2.430e-001	2.317e-006		
2.390e-001	1.331e-006		
2.350e-001	1.959e-006		
2.309e-001	5.270e-007		
2.270e-001	6.339e-007		
2.230e-001	2.118e-006		
2.189e-001	1.130e-006		
2.150e-001	1.769e-006		
2.110e-001	3.376e-007		
2.070e-001	5.055e-007		
2.030e-001	1.955e-006		
1.990e-001	9.766e-007		
1.950e-001	1.635e-006		
1.910e-001	2.112e-007		
1.870e-001	3.247e-007		
1.830e-001	1.799e-006		
1.790e-001	8.665e-007		
1.751e-001	1.502e-006		
1.710e-001	8.274e-008		
1.672e-001	1.963e-007		
1.631e-001	1.701e-006		
1.591e-001	7.210e-007		
1.551e-001	1.382e-006		
1.511e-001	-2.475e-008		
1.470e-001	8.474e-008		
1.432e-001	1.611e-006		
1.391e-001	6.360e-007		
1.351e-001	1.308e-006		
1.311e-001	-1.148e-007		
1.272e-001	4.325e-008		
1.231e-001	1.510e-006		
1.192e-001	5.649e-007		
1.151e-001	1.267e-006		
1.111e-001	-1.757e-007		
1.071e-001	-3.900e-008		
1.031e-001	1.498e-006		
9.910e-002	4.978e-007		
9.522e-002	1.173e-006		
9.108e-002	-2.666e-007		
8.713e-002	-1.396e-007		
8.311e-002	1.392e-006		
7.914e-002	4.610e-007		
7.514e-002	1.106e-006		
7.125e-002	-3.184e-007		
6.709e-002	-1.814e-007		
6.317e-002	1.305e-006		
5.915e-002	3.651e-007		
5.518e-002	1.033e-006		
5.114e-002	-4.074e-007		
4.727e-002	-2.286e-007		
4.315e-002	1.237e-006		
3.936e-002	3.468e-007		
3.515e-002	9.969e-007		
3.120e-002	-4.456e-007		
2.715e-002	-3.001e-007		
2.326e-002	1.161e-006		
1.918e-002	2.598e-007		
1.536e-002	9.088e-007		
1.120e-002	-5.131e-007		
7.225e-003	-3.789e-007		
3.170e-003	1.161e-006		
-7.175e-004	1.963e-007		
-4.803e-003	9.066e-007		
-8.663e-003	-5.888e-007		
-1.279e-002	-4.397e-007		
-1.677e-002	1.075e-006		
-2.081e-002	1.367e-007		
-2.473e-002	8.369e-007		
-2.878e-002	-6.160e-007		
-3.270e-002	-4.720e-007		
-3.683e-002	9.848e-007		
-4.074e-002	5.392e-008		
-4.477e-002	7.381e-007		
-4.870e-002	-6.872e-007		
-5.276e-002	-5.819e-007		
-5.663e-002	8.743e-007		
-6.078e-002	-5.442e-008		
-6.471e-002	6.434e-007		
-6.875e-002	-8.128e-007		
-7.266e-002	-6.827e-007		
-7.676e-002	7.630e-007		
-8.061e-002	-1.612e-007		
-8.474e-002	5.092e-007		
-8.859e-002	-9.331e-007		
-9.274e-002	-8.068e-007		
-9.667e-002	6.757e-007		
-1.007e-001	-3.122e-007		
-1.046e-001	4.047e-007		
-1.087e-001	-1.072e-006		
-1.126e-001	-9.305e-007		
-1.167e-001	4.735e-007		
-1.207e-001	-4.405e-007		
-1.247e-001	2.572e-007		
-1.286e-001	-1.202e-006		
-1.327e-001	-1.080e-006		
-1.366e-001	3.806e-007		
-1.407e-001	-5.360e-007		
-1.446e-001	1.304e-007		
-1.487e-001	-1.326e-006		
-1.526e-001	-1.200e-006		
-1.567e-001	2.363e-007		
-1.606e-001	-6.495e-007		
-1.647e-001	3.808e-008		
-1.686e-001	-1.403e-006		
-1.727e-001	-1.262e-006		
-1.766e-001	1.777e-007		
-1.807e-001	-6.871e-007		
-1.846e-001	1.358e-008		
-1.887e-001	-1.429e-006		
-1.926e-001	-1.318e-006		
-1.967e-001	1.196e-007		
-2.006e-001	-7.231e-007		
-2.047e-001	-1.583e-008		
-2.086e-001	-1.512e-006		
-2.127e-001	-1.315e-006		
-2.165e-001	1.141e-007		
-2.206e-001	-7.134e-007		
-2.246e-001	-4.009e-008		
-2.286e-001	-1.439e-006		
-2.325e-001	-1.277e-006		
-2.366e-001	1.770e-007		
-2.405e-001	-6.925e-007		
-2.446e-001	4.949e-008		
-2.485e-001	-1.341e-006		
-2.526e-001	-1.168e-006		
-2.565e-001	3.116e-007		
-2.606e-001	-5.108e-007		
-2.645e-001	2.614e-007		
-2.686e-001	-1.131e-006		
-2.725e-001	-9.359e-007		
-2.766e-001	5.433e-007		
-2.805e-001	-2.627e-007		
-2.846e-001	5.262e-007		
-2.885e-001	-8.135e-007		
-2.926e-001	-6.290e-007		
-2.965e-001	8.567e-007		
-3.006e-001	5.716e-008		
-3.045e-001	8.450e-007		
-3.085e-001	-5.244e-007		
-3.125e-001	-3.156e-007		
-3.166e-001	1.152e-006		
-3.205e-001	3.207e-007		
-3.245e-001	1.089e-006		
-3.285e-001	-3.474e-007		
-3.325e-001	-1.258e-007		
-3.365e-001	1.302e-006		
-3.405e-001	4.688e-007		
-3.445e-001	1.211e-006		
-3.485e-001	-2.496e-007		
-3.525e-001	-6.750e-008		
