XY
	CURVE1 (new-5mmolar-18btmapaq-CV-nitrogen-500mvps.DTA)[BKS]		CURVE2 (new-5mmolar-18btmapaq-CV-nitrogen-500mvps.DTA)[BKS]
4.988e-001	3.379e-005	4.988e-001	1.993e-005
4.947e-001	2.704e-005		
4.908e-001	2.532e-005		
4.867e-001	2.068e-005		
4.829e-001	2.017e-005		
4.788e-001	1.693e-005		
4.753e-001	1.668e-005		
4.708e-001	1.431e-005		
4.668e-001	1.414e-005		
4.628e-001	1.232e-005		
4.589e-001	1.201e-005		
4.548e-001	1.070e-005		
4.512e-001	1.021e-005		
4.468e-001	9.553e-006		
4.428e-001	8.664e-006		
4.388e-001	8.601e-006		
4.350e-001	7.403e-006		
4.308e-001	7.815e-006		
4.270e-001	6.294e-006		
4.228e-001	7.057e-006		
4.188e-001	5.117e-006		
4.148e-001	6.217e-006		
4.110e-001	4.068e-006		
4.068e-001	5.267e-006		
4.031e-001	3.233e-006		
3.988e-001	4.634e-006		
3.949e-001	2.609e-006		
3.909e-001	4.353e-006		
3.869e-001	2.413e-006		
3.829e-001	4.189e-006		
3.792e-001	2.716e-006		
3.749e-001	3.973e-006		
3.709e-001	2.896e-006		
3.669e-001	3.860e-006		
3.629e-001	2.970e-006		
3.589e-001	3.585e-006		
3.552e-001	2.938e-006		
3.509e-001	3.075e-006		
3.474e-001	2.979e-006		
3.429e-001	2.563e-006		
3.389e-001	2.997e-006		
3.349e-001	2.168e-006		
3.312e-001	2.982e-006		
3.269e-001	1.714e-006		
3.233e-001	2.839e-006		
3.189e-001	1.120e-006		
3.149e-001	2.498e-006		
3.109e-001	5.564e-007		
3.072e-001	1.992e-006		
3.029e-001	9.864e-008		
2.993e-001	1.627e-006		
2.949e-001	-2.147e-007		
2.909e-001	1.628e-006		
2.869e-001	-1.149e-007		
2.833e-001	1.702e-006		
2.789e-001	3.546e-007		
2.754e-001	1.743e-006		
2.709e-001	7.342e-007		
2.670e-001	1.710e-006		
2.630e-001	9.589e-007		
2.592e-001	1.577e-006		
2.550e-001	1.014e-006		
2.514e-001	1.230e-006		
2.469e-001	1.160e-006		
2.430e-001	8.449e-007		
2.390e-001	1.348e-006		
2.351e-001	5.536e-007		
2.310e-001	1.421e-006		
2.273e-001	2.143e-007		
2.230e-001	1.391e-006		
2.194e-001	-2.918e-007		
2.150e-001	1.129e-006		
2.111e-001	-7.750e-007		
2.070e-001	6.796e-007		
2.033e-001	-1.206e-006		
1.990e-001	4.405e-007		
1.954e-001	-1.434e-006		
1.910e-001	4.793e-007		
1.871e-001	-1.278e-006		
1.830e-001	5.790e-007		
1.794e-001	-7.374e-007		
1.750e-001	6.883e-007		
1.714e-001	-3.068e-007		
1.670e-001	7.637e-007		
1.631e-001	-3.448e-008		
1.591e-001	6.805e-007		
1.554e-001	1.225e-007		
1.511e-001	3.806e-007		
1.474e-001	3.392e-007		
1.431e-001	6.874e-008		
1.392e-001	5.304e-007		
1.351e-001	-1.897e-007		
1.314e-001	6.499e-007		
1.271e-001	-4.816e-007		
1.234e-001	7.110e-007		
1.191e-001	-9.486e-007		
1.152e-001	4.675e-007		
1.111e-001	-1.402e-006		
1.074e-001	1.006e-007		
1.031e-001	-1.741e-006		
9.939e-002	-1.376e-007		
9.517e-002	-1.996e-006		
9.140e-002	-6.719e-008		
8.717e-002	-1.795e-006		
8.335e-002	1.262e-007		
7.918e-002	-1.221e-006		
7.539e-002	2.346e-007		
7.119e-002	-7.500e-007		
6.739e-002	3.380e-007		
6.318e-002	-4.912e-007		
5.936e-002	2.691e-007		
5.518e-002	-3.032e-007		
5.139e-002	-2.531e-008		
4.723e-002	-6.448e-008		
4.340e-002	-3.180e-007		
3.926e-002	1.578e-007		
3.535e-002	-5.542e-007		
3.118e-002	2.823e-007		
2.739e-002	-8.026e-007		
2.326e-002	3.029e-007		
1.939e-002	-1.243e-006		
1.527e-002	1.565e-007		
1.128e-002	-1.723e-006		
7.215e-003	-2.353e-007		
3.388e-003	-2.074e-006		
-7.650e-004	-4.579e-007		
-4.608e-003	-2.325e-006		
-8.748e-003	-4.147e-007		
-1.271e-002	-2.135e-006		
-1.677e-002	-2.103e-007		
-2.063e-002	-1.528e-006		
-2.476e-002	-9.426e-008		
-2.860e-002	-1.105e-006		
-3.275e-002	-7.180e-009		
-3.660e-002	-8.030e-007		
-4.075e-002	-1.323e-007		
-4.463e-002	-6.389e-007		
-4.874e-002	-3.748e-007		
-5.260e-002	-4.598e-007		
-5.672e-002	-6.890e-007		
-6.059e-002	-2.613e-007		
-6.473e-002	-9.575e-007		
-6.863e-002	-1.241e-007		
-7.271e-002	-1.213e-006		
-7.660e-002	-1.058e-007		
-8.067e-002	-1.733e-006		
-8.460e-002	-3.112e-007		
-8.860e-002	-2.191e-006		
-9.263e-002	-6.849e-007		
-9.669e-002	-2.605e-006		
-1.006e-001	-9.784e-007		
-1.046e-001	-2.861e-006		
-1.086e-001	-9.803e-007		
-1.126e-001	-2.743e-006		
-1.166e-001	-8.039e-007		
-1.207e-001	-2.159e-006		
-1.246e-001	-7.509e-007		
-1.286e-001	-1.772e-006		
-1.326e-001	-6.566e-007		
-1.366e-001	-1.484e-006		
-1.406e-001	-7.532e-007		
-1.446e-001	-1.339e-006		
-1.486e-001	-1.064e-006		
-1.526e-001	-1.136e-006		
-1.566e-001	-1.413e-006		
-1.606e-001	-9.784e-007		
-1.646e-001	-1.679e-006		
-1.686e-001	-7.902e-007		
-1.726e-001	-1.934e-006		
-1.766e-001	-7.687e-007		
-1.806e-001	-2.357e-006		
-1.846e-001	-8.983e-007		
-1.886e-001	-2.841e-006		
-1.926e-001	-1.319e-006		
-1.966e-001	-3.179e-006		
-2.006e-001	-1.529e-006		
-2.046e-001	-3.337e-006		
-2.085e-001	-1.468e-006		
-2.125e-001	-3.180e-006		
-2.165e-001	-1.271e-006		
-2.206e-001	-2.563e-006		
-2.246e-001	-1.081e-006		
-2.286e-001	-2.040e-006		
-2.325e-001	-9.191e-007		
-2.365e-001	-1.720e-006		
-2.405e-001	-9.287e-007		
-2.446e-001	-1.462e-006		
-2.485e-001	-1.130e-006		
-2.526e-001	-1.128e-006		
-2.565e-001	-1.332e-006		
-2.605e-001	-8.431e-007		
-2.645e-001	-1.506e-006		
-2.685e-001	-6.029e-007		
-2.725e-001	-1.631e-006		
-2.765e-001	-3.811e-007		
-2.805e-001	-1.913e-006		
-2.845e-001	-4.033e-007		
-2.885e-001	-2.179e-006		
-2.925e-001	-6.307e-007		
-2.965e-001	-2.466e-006		
