XY
	CURVE1 (new-5mmolar-18btmapaq-CV-nitrogen-900mvps.DTA)[BKS]		CURVE2 (new-5mmolar-18btmapaq-CV-nitrogen-900mvps.DTA)[BKS]
4.988e-001	3.048e-005	4.988e-001	3.167e-005
4.947e-001	2.665e-005		
4.908e-001	2.287e-005		
4.867e-001	2.212e-005		
4.828e-001	2.090e-005		
4.787e-001	1.853e-005		
4.747e-001	1.610e-005		
4.707e-001	1.656e-005		
4.667e-001	1.581e-005		
4.627e-001	1.322e-005		
4.588e-001	1.209e-005		
4.547e-001	1.270e-005		
4.508e-001	1.184e-005		
4.468e-001	9.395e-006		
4.428e-001	9.554e-006		
4.387e-001	9.697e-006		
4.347e-001	8.713e-006		
4.307e-001	6.651e-006		
4.267e-001	7.625e-006		
4.227e-001	7.751e-006		
4.187e-001	6.528e-006		
4.147e-001	5.141e-006		
4.107e-001	6.452e-006		
4.067e-001	6.360e-006		
4.028e-001	4.547e-006		
3.988e-001	4.122e-006		
3.947e-001	5.246e-006		
3.907e-001	4.916e-006		
3.867e-001	2.831e-006		
3.827e-001	3.550e-006		
3.787e-001	4.073e-006		
3.747e-001	3.361e-006		
3.708e-001	1.663e-006		
3.667e-001	3.084e-006		
3.627e-001	3.399e-006		
3.587e-001	2.248e-006		
3.547e-001	1.277e-006		
3.507e-001	2.727e-006		
3.467e-001	2.842e-006		
3.427e-001	1.193e-006		
3.387e-001	1.084e-006		
3.347e-001	2.250e-006		
3.307e-001	2.095e-006		
3.267e-001	1.051e-007		
3.228e-001	9.331e-007		
3.187e-001	1.600e-006		
3.147e-001	9.820e-007		
3.107e-001	-6.862e-007		
3.067e-001	8.801e-007		
3.026e-001	1.302e-006		
2.987e-001	2.734e-007		
2.947e-001	-5.535e-007		
2.907e-001	9.580e-007		
2.867e-001	1.023e-006		
2.827e-001	-6.288e-007		
2.787e-001	-6.577e-007		
2.747e-001	5.098e-007		
2.706e-001	3.773e-007		
2.667e-001	-1.547e-006		
2.627e-001	-6.228e-007		
2.587e-001	7.811e-008		
2.547e-001	-4.700e-007		
2.507e-001	-2.189e-006		
2.467e-001	-4.679e-007		
2.427e-001	-8.339e-008		
2.387e-001	-1.239e-006		
2.347e-001	-1.832e-006		
2.306e-001	-2.796e-007		
2.267e-001	-2.800e-007		
2.226e-001	-1.881e-006		
2.187e-001	-1.745e-006		
2.146e-001	-6.343e-007		
2.107e-001	-7.988e-007		
2.066e-001	-2.591e-006		
2.027e-001	-1.646e-006		
1.987e-001	-9.375e-007		
1.947e-001	-1.520e-006		
1.906e-001	-3.113e-006		
1.867e-001	-1.398e-006		
1.826e-001	-9.139e-007		
1.787e-001	-2.087e-006		
1.747e-001	-2.657e-006		
1.707e-001	-1.138e-006		
1.666e-001	-1.156e-006		
1.627e-001	-2.706e-006		
1.586e-001	-2.455e-006		
1.546e-001	-1.508e-006		
1.506e-001	-1.597e-006		
1.467e-001	-3.422e-006		
1.426e-001	-2.352e-006		
1.387e-001	-1.608e-006		
1.346e-001	-2.208e-006		
1.307e-001	-3.783e-006		
1.266e-001	-2.027e-006		
