430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700	705	710	715	720	725	730	735	740	745	750	755	760	765	770	775	780	785	790	795	800	805	810	815	820	825	830	835	840	845	850
11632	411	168	163	178	193	204	229	241	259	294	301	329	331	333	331	321	326	337	332	327	312	303	292	286	283	259	254	239	224	215	210	198	178	171	167	165	144	143	133	125	121	109	119	101	100	97	78	86	76	75	75	67	70	57	49	54	62	51	39	43	37	42	35	34	44	39	43	36	33	37	44	43	48	44	45	48	50	45	68	81	122	133	182	224
11915	408	193	190	212	241	264	278	314	337	372	405	436	442	443	452	446	444	451	423	432	414	398	380	374	349	340	319	300	273	269	257	233	222	204	191	177	175	157	140	137	126	127	122	110	109	90	88	79	81	72	69	59	65	50	51	48	47	42	41	39	42	37	37	35	27	39	38	27	24	29	36	30	36	33	28	36	37	35	62	57	87	89	126	154
17233	421	247	255	269	276	297	321	332	349	370	406	428	448	456	441	449	429	409	392	392	356	349	305	289	264	242	221	199	180	172	158	138	119	109	108	96	79	79	66	66	58	53	52	46	45	37	33	31	36	28	29	28	35	27	19	23	31	24	24	20	19	20	16	17	19	17	19	16	18	19	26	23	30	29	28	29	35	31	50	57	94	92	125	146
13355	402	157	155	163	188	214	260	292	350	379	407	442	452	470	471	473	471	484	465	478	464	460	472	464	488	525	538	587	635	651	682	732	767	776	820	798	812	817	802	782	736	755	733	685	662	640	609	597	574	515	508	467	442	397	352	315	319	295	264	250	226	221	204	184	181	139	140	121	122	117	101	115	103	92	90	99	87	97	78	104	129	159	159	143
15790	531	291	384	690	1170	1792	2873	4014	5418	6836	7955	9053	9730	10191	10421	10724	10738	10610	10225	9815	9139	8625	7821	7272	6634	5944	5567	4943	4539	4125	3726	3450	3103	2797	2559	2343	2127	1973	1827	1635	1547	1376	1305	1192	1100	1021	947	896	808	752	702	637	529	483	431	417	379	350	318	274	251	244	233	203	189	180	178	153	140	119	118	106	119	108	110	86	91	76	106	114	150	145	187	158
21672	613	206	194	200	204	217	221	232	226	220	222	223	221	215	201	193	189	179	171	159	145	142	130	117	103	96	86	77	77	69	62	57	52	47	45	42	36	37	32	30	31	25	22	22	26	17	17	22	15	15	16	21	22	19	12	16	16	17	16	15	11	17	10	11	13	16	15	13	15	16	20	17	26	19	19	26	24	22	41	45	74	77	100	116
17196	521	239	339	669	1188	1969	3390	4899	6916	8897	10356	11781	12441	13015	13081	13264	13341	13171	12517	12078	11159	10540	9538	8828	7979	7190	6732	6022	5562	5063	4623	4287	3976	3587	3341	3108	2885	2662	2551	2327	2222	2074	1907	1790	1698	1584	1459	1410	1300	1219	1132	1060	959	874	759	722	678	598	575	523	490	434	402	396	351	329	304	273	254	234	208	215	171	159	156	150	156	139	159	194	181	194	202	220
