date,time,loop_num,N2 input left(abs val),N2 input right(abs val),CO2 input left(abs val),CO2 input right(abs val),flow sensor left(sccm),flow sensor right(sccm),CO2 sensor left(abs val),CO2 sensor right(abs val)
06/21/2023 ,19:47:41 ,1,200,0,0,200,8.78,45.95,517.00,8.00
06/21/2023 ,19:47:42 ,1,200,0,0,200,8.41,46.44,516.00,8.00
06/21/2023 ,19:47:43 ,1,200,0,0,200,7.80,45.95,511.00,7.00
06/21/2023 ,19:47:44 ,1,200,0,0,200,7.55,46.44,512.00,8.00
06/21/2023 ,19:47:45 ,1,200,0,0,200,8.04,46.20,516.00,8.00
06/21/2023 ,19:47:46 ,1,200,0,0,200,8.65,46.32,516.00,8.00
06/21/2023 ,19:47:47 ,1,200,0,0,200,8.90,46.44,519.00,8.00
06/21/2023 ,19:47:48 ,1,200,0,0,200,8.53,46.44,514.00,8.00
06/21/2023 ,19:47:49 ,1,200,0,0,200,7.67,46.69,511.00,9.00
06/21/2023 ,19:47:50 ,1,200,0,0,200,7.67,46.08,509.00,8.00
06/21/2023 ,19:47:51 ,1,200,0,0,200,8.04,46.08,515.00,10.00
06/21/2023 ,19:47:52 ,1,200,0,0,200,8.78,46.20,517.00,12.00
06/21/2023 ,19:47:53 ,1,200,0,0,200,9.02,46.20,521.00,11.00
06/21/2023 ,19:47:54 ,1,200,0,0,200,8.53,46.44,516.00,12.00
06/21/2023 ,19:47:55 ,1,200,0,0,200,7.80,45.83,508.00,10.00
06/21/2023 ,19:47:56 ,1,200,0,0,200,7.80,46.08,510.00,10.00
06/21/2023 ,19:47:57 ,1,200,0,0,200,8.16,46.08,516.00,11.00
06/21/2023 ,19:47:58 ,1,200,0,0,200,8.78,45.95,518.00,11.00
06/21/2023 ,19:47:59 ,1,200,0,0,200,9.02,45.83,519.00,11.00
06/21/2023 ,19:48:00 ,1,200,0,0,200,8.41,46.20,515.00,10.00
06/21/2023 ,19:48:01 ,1,200,0,0,200,7.67,46.08,509.00,12.00
06/21/2023 ,19:48:02 ,1,200,0,0,200,7.92,45.95,510.00,11.00
06/21/2023 ,19:48:03 ,1,200,0,0,200,8.29,46.08,514.00,11.00
06/21/2023 ,19:48:04 ,1,200,0,0,200,8.78,46.20,519.00,10.00
06/21/2023 ,19:48:05 ,1,200,0,0,200,9.02,46.08,518.00,11.00
06/21/2023 ,19:48:06 ,1,200,0,0,200,8.41,45.83,513.00,11.00
06/21/2023 ,19:48:07 ,1,200,0,0,200,7.43,45.95,508.00,11.00
06/21/2023 ,19:48:08 ,1,200,0,0,200,7.80,46.20,512.00,11.00
06/21/2023 ,19:48:09 ,1,200,0,0,200,8.29,46.20,517.00,11.00
06/21/2023 ,19:48:10 ,1,200,0,0,200,8.78,46.08,518.00,11.00
06/21/2023 ,19:48:11 ,1,200,0,0,200,8.78,46.20,518.00,11.00
06/21/2023 ,19:48:12 ,1,200,0,0,200,8.16,46.20,512.00,10.00
06/21/2023 ,19:48:13 ,1,200,0,0,200,7.43,46.20,508.00,11.00
06/21/2023 ,19:48:14 ,1,200,0,0,200,7.92,45.95,511.00,11.00
06/21/2023 ,19:48:15 ,1,200,0,0,200,8.41,45.83,516.00,11.00
06/21/2023 ,19:48:16 ,1,200,0,0,200,8.90,46.32,519.00,11.00
06/21/2023 ,19:48:17 ,1,200,0,0,200,8.65,45.95,516.00,12.00
